term,n,freq,doc_freq,PMI,LRent,in_reference,status
人 越发 地,3,3,3,11.103,10.888,False,new
生产总值 突破 元,3,3,3,11.103,6.337,False,new
党内 政治 生态,3,3,2,11.103,7.437,False,new
和平 促进 共同,3,8,8,11.102,8.539,False,new
业态 新 模式,3,7,3,11.102,7.18,False,new
被 认可 形成,3,4,4,11.102,10.429,False,new
棋手 的 境界,3,3,3,11.102,5.034,False,new
利用 试点 加强,3,3,3,11.102,10.028,False,new
审核 把关 的,3,3,3,11.102,11.477,False,new
交出 了 份,3,7,6,11.101,7.702,False,new
技术 构建 智能化,3,4,4,11.101,8.79,False,new
方式 更加 注重,3,3,3,11.101,8.092,False,new
开局 时 由,3,3,3,11.101,8.534,False,new
先后 在 雅安市,3,3,3,11.101,6.227,False,new
日常 坚守 与,3,3,3,11.101,9.911,False,new
续性 是 主动,3,3,3,11.101,4.303,False,new
已 连 续,3,15,13,11.1,9.367,False,new
今年 全国 两会,3,8,8,11.1,8.87,False,new
人工 选育 的,3,4,4,11.1,11.397,False,new
在 养鸡 过程,3,4,4,11.1,9.835,False,new
两会 人工智能 首,3,3,3,11.1,5.019,False,new
基金 此后 支持,3,3,3,11.1,9.229,False,new
2月 27日 后,3,3,3,11.1,9.917,False,new
否 持续 跑,3,3,3,11.1,5.166,False,new
领域 不 动产,3,3,2,11.1,5.618,False,new
习近平 总书记 近日,3,7,5,11.099,8.659,False,new
据 新华社 报道,3,7,7,11.099,10.147,False,new
常务 副 主任,3,3,3,11.099,8.15,False,new
2023年 卫冕 这,3,3,3,11.099,9.827,False,new
均 由 湖州,3,3,3,11.099,8.479,False,new
公布 现场 新华社,3,3,3,11.099,6.952,False,new
分布 在 新疆,3,8,2,11.098,6.923,False,new
光辉 历程 的,3,5,5,11.098,9.736,False,new
说 与 老朋友,3,4,4,11.098,6.466,False,new
来 进行 占卜,3,4,4,11.098,5.511,False,new
用于 购买 多,3,4,4,11.098,9.009,False,new
农村 水 电,3,3,2,11.098,7.501,False,new
巴西 摄影 家,3,4,2,11.097,10.144,False,new
重要 节点 持续,3,3,3,11.097,8.086,False,new
特赞 科技 和,3,3,3,11.097,7.508,False,new
科技 和 斑马智行,3,3,3,11.097,5.423,False,new
明确 规定 每,3,3,3,11.097,8.395,False,new
教育 引导 党员,3,6,6,11.096,8.63,False,new
扶贫 等 诸多,3,4,4,11.096,6.95,False,new
股权 交易 后,3,4,4,11.096,9.326,False,new
少 还是 国内,3,4,4,11.096,7.121,False,new
喜欢 下 符合,3,3,3,11.096,7.476,False,new
快速 发展 得益,3,3,3,11.096,4.23,False,new
地 要求 别人,3,3,3,11.096,8.417,False,new
的 通知 发改,3,3,2,11.096,9.256,False,new
加快 信息化 服务,3,3,3,11.096,10.673,False,new
寒冷 当地 在,3,4,4,11.095,8.939,False,new
当地 在 养鸡,3,4,4,11.095,5.838,False,new
多样性 如何 影响,3,4,4,11.095,7.392,False,new
方案 具体 包括,3,4,4,11.095,9.115,False,new
集团 有限公司 总裁,3,3,3,11.095,9.132,False,new
面向 粮食 安全,3,3,3,11.095,9.111,False,new
标签 徐恩孝 在,3,3,3,11.095,10.198,False,new
以 低于 本地,3,3,3,11.095,10.131,False,new
有 网友 质疑,3,3,3,11.095,9.69,False,new
年 营业 收入,3,5,3,11.094,9.224,False,new
产品 创新 高地,3,3,3,11.094,7.984,False,new
含量 分别 为,3,6,2,11.093,8.085,False,new
家 最高 勋章,3,4,4,11.093,6.627,False,new
年代 中 发展中国,3,4,4,11.093,2.121,False,new
具有 重要 意义,3,12,10,11.092,8.937,False,new
整体 基因池 的,3,4,4,11.092,12.556,False,new
互联网 + 行动,3,4,2,11.092,9.531,False,new
是 迄今 欧,3,3,2,11.092,9.524,False,new
6月 25日 中央,3,3,3,11.092,8.612,False,new
参加 审议 时,3,3,2,11.092,10.376,False,new
回复 称 公司,3,3,3,11.092,9.056,False,new
整体 统筹三者 的,3,3,3,11.092,12.556,False,new
截至 业绩 仅,3,3,3,11.092,9.165,False,new
全球 初创 公司,3,3,3,11.092,10.855,False,new
领域 合作 指明,3,4,4,11.091,5.586,False,new
论坛 开幕式 并,3,4,4,11.091,8.777,False,new
嘉宾 第一 位,3,4,4,11.091,8.547,False,new
能够 及时 发现,3,3,3,11.091,10.044,False,new
支持 特别 行政区,3,3,3,11.091,8.196,False,new
已经 接近 或,3,3,3,11.091,11.269,False,new
保护法 成为 世界,3,3,3,11.091,6.323,False,new
践行 生态 文明,3,3,3,11.091,7.852,False,new
为 湖州 百姓,3,3,3,11.091,10.187,False,new
强权 不 断,3,3,3,11.091,5.454,False,new
全球 范围 内,3,18,17,11.09,10.609,False,new
这 份 记忆,3,6,6,11.09,9.723,False,new
与 东 哈萨克斯坦,3,4,4,11.09,10.525,False,new
有限公司 副 总裁,3,4,4,11.09,7.262,False,new
选择 即使 从,3,4,4,11.09,11.207,False,new
关系 被 描述,3,4,4,11.09,6.661,False,new
财产 有 平等,3,4,2,11.09,6.849,False,new
老人 这 问,3,3,3,11.09,7.713,False,new
虽然 嘴 上,3,3,3,11.09,11.316,False,new
把 马克思主义 基本,3,6,4,11.089,9.859,False,new
代表 名额 和,3,4,2,11.089,12.293,False,new
全球 累计 新冠,3,3,3,11.089,7.264,False,new
了 条 逐,3,3,3,11.089,7.532,False,new
背离 两 国,3,3,3,11.089,2.475,False,new
另 项 法律,3,3,3,11.089,8.598,False,new
推动 了 禁酒令,3,3,3,11.089,5.619,False,new
首先 是 世贸,3,3,3,11.089,4.544,False,new
把 全面 从严,3,14,11,11.088,6.248,False,new
级别 专 家,3,8,3,11.088,8.625,False,new
由 食通社 与,3,4,4,11.088,12.529,False,new
个 地级 及,3,4,2,11.088,10.62,False,new
建设 驱动 供,3,3,3,11.088,6.934,False,new
农民 种粮 和,3,3,3,11.088,11.793,False,new
4月 7日 进行,3,3,3,11.088,9.489,False,new
政府 协商 因,3,3,3,11.088,10.102,False,new
树立 和 践行,3,11,6,11.087,6.937,False,new
与 本人 取得,3,8,4,11.087,10.597,False,new
3月 任 届,3,6,3,11.087,8.046,False,new
美元 收 于,3,4,2,11.087,9.992,False,new
成为 安徽 第二,3,4,2,11.087,9.315,False,new
12月 1日 电,3,3,3,11.087,7.103,False,new
书记 局长 2023年,3,3,3,11.087,7.27,False,new
得 较 晚,3,3,3,11.087,7.956,False,new
最 小 干预,3,4,2,11.086,8.909,False,new
无法 为 校方,3,4,4,11.086,6.432,False,new
如何 构建 新型,3,4,4,11.086,8.403,False,new
旗 下 拥有,3,3,3,11.086,8.231,False,new
次 练习 后,3,3,3,11.086,9.746,False,new
对于 贸易 规,3,3,3,11.086,6.147,False,new
策略 体系 主动,3,3,3,11.086,7.857,False,new
项 调查 结果,3,3,3,11.086,8.182,False,new
却 在 单个,3,4,4,11.085,6.999,False,new
长期 稳定 耕地,3,3,3,11.085,7.874,False,new
甚至 比 犯罪,3,3,3,11.085,8.067,False,new
相关 地域 市场,3,8,4,11.084,10.717,False,new
大学 党委 书记,3,8,4,11.084,9.74,False,new
的 鸡形目 受到,3,4,4,11.084,12.088,False,new
的 生日 礼物,3,4,4,11.084,10.138,False,new
实验 学校 但,3,4,2,11.084,8.404,False,new
女 摄影 家,3,4,2,11.084,10.282,False,new
公布 的 棋分,3,3,3,11.084,4.493,False,new
的 萨摩亚会议 受到,3,3,3,11.084,12.088,False,new
从业 近 年,3,3,3,11.084,7.872,False,new
的 基于 景气度,3,3,3,11.084,8.874,False,new
美国 太空 探索,3,6,2,11.083,10.384,False,new
应用 到 各个,3,6,2,11.083,7.679,False,new
通过 反 腐败,3,3,3,11.083,9.117,False,new
模式 本次 中央,3,3,3,11.083,8.594,False,new
要 当 棋手,3,3,3,11.083,8.29,False,new
中国 共产党 1992年,3,3,3,11.083,8.539,False,new
理念 在 抽样,3,3,3,11.083,4.311,False,new
江 中 训练,3,3,3,11.083,6.276,False,new
这 件 事情,3,12,10,11.082,10.731,False,new
主要 通过 代理,3,4,4,11.082,8.038,False,new
采访 时 公开,3,4,4,11.082,7.344,False,new
以 希望 少年,3,3,3,11.082,9.435,False,new
收益 截至 6月,3,3,3,11.082,7.656,False,new
面积 为 平方米,3,10,5,11.081,7.67,False,new
并 注销 其,3,8,4,11.081,12.565,False,new
创新 创业 活力,3,4,3,11.081,9.198,False,new
惊讶 向 我,3,4,4,11.081,6.181,False,new
独特 价 值,3,4,3,11.081,7.721,False,new
配偶 的 网民,3,4,2,11.081,4.932,False,new
广大 干部 群众,3,3,3,11.081,9.125,False,new
美国 可以 退群,3,3,3,11.081,7.579,False,new
一带 一路 合作,3,14,13,11.08,7.876,False,new
个 就业 岗位,3,12,7,11.08,9.255,False,new
生物 分类学 的,3,4,4,11.08,12.165,False,new
城镇化 建设 继续,3,4,4,11.08,7.177,False,new
摸索 的 感觉,3,3,3,11.08,5.352,False,new
收益 特征 并,3,3,3,11.08,8.652,False,new
做 得 风,3,3,3,11.08,8.928,False,new
家 族 负责,3,4,4,11.079,8.073,False,new
技术 安徽 有限公司,3,4,2,11.079,9.956,False,new
高 层次 人才,3,3,3,11.079,9.921,False,new
各 地区 各,3,35,23,11.078,8.891,False,new
肉鸡 可以 作为,3,8,4,11.078,7.53,False,new
对于 突破 耕地,3,3,3,11.078,8.68,False,new
2018年 1月 1日,3,3,3,11.078,8.349,False,new
管理 公募 产品,3,3,3,11.078,10.693,False,new
生态 绿色 一体化,3,3,2,11.078,8.832,False,new
输 了 棋,3,6,3,11.077,6.644,False,new
中 讨论 热点,3,4,4,11.077,9.618,False,new
大 亮 点,3,4,4,11.077,9.858,False,new
后代 在 各种,3,4,4,11.077,6.389,False,new
实际上 从 世纪,3,3,3,11.077,7.129,False,new
中国 签署 共建,3,10,10,11.076,7.966,False,new
以 美国 为首,3,6,5,11.076,6.637,False,new
将 受害 企业,3,4,4,11.076,12.193,False,new
闭环 生态 而,3,3,3,11.076,8.117,False,new
会 怎样 3月,3,3,3,11.076,8.885,False,new
个 独特性 第一,3,3,3,11.076,8.984,False,new
独特性 第一 个,3,3,3,11.076,6.819,False,new
第一 个 独特性,3,3,3,11.076,7.197,False,new
具有 国际 竞争力,3,6,4,11.075,8.729,False,new
为 较 上月,3,6,2,11.075,9.211,False,new
水利 设施 等,3,4,4,11.075,9.031,False,new
查 2016年 至,3,4,4,11.075,7.455,False,new
仲裁案 裁决 在,3,4,2,11.075,8.631,False,new
之 分 只有,3,3,3,11.075,9.99,False,new
要 划定 基本,3,3,3,11.075,9.885,False,new
指标 交易 市场,3,3,3,11.075,8.787,False,new
显然 在 华盛顿,3,3,3,11.075,6.593,False,new
各 有关 部门,3,13,7,11.074,10.258,False,new
充满 期待 他,3,4,4,11.074,9.502,False,new
中国式 现代化 提供,3,4,4,11.074,7.466,False,new
一个 农田 出现,3,4,4,11.074,8.7,False,new
中 抛 出,3,4,4,11.074,11.571,False,new
作出 有 罪,3,4,4,11.074,7.319,False,new
意识 这 主线,3,3,3,11.074,7.635,False,new
如今 世界 权力,3,3,3,11.074,8.579,False,new
如今 作为 移民,3,3,3,11.074,8.77,False,new
有限公司 下 称,3,30,20,11.073,8.292,False,new
连 续 天,3,6,5,11.073,10.138,False,new
胡杨林 生态 系统,3,4,2,11.073,8.077,False,new
都 因 上诉,3,3,3,11.073,8.269,False,new
计划 执行 情况,3,10,5,11.072,9.541,False,new
打开 事业 发展,3,7,7,11.072,9.465,False,new
一切 不 确定性,3,6,6,11.072,7.198,False,new
到 收获 件,3,4,4,11.072,10.105,False,new
互鉴 的 动人,3,4,4,11.072,3.289,False,new
的 一样 各篇,3,4,4,11.072,7.924,False,new
丁立人 最终 没有,3,3,3,11.072,9.593,False,new
一样 的 下法,3,3,3,11.072,4.276,False,new
就 透 着,3,3,3,11.072,12.461,False,new
解决 机制 感到,3,3,3,11.072,8.683,False,new
不 良 影响,3,12,6,11.071,12.102,False,new
笑 着 说,3,8,8,11.071,8.862,False,new
管理 办法 开始,3,4,4,11.071,10.591,False,new
能力 普遍 提高,3,3,3,11.071,9.884,False,new
被告 还 应,3,3,3,11.071,6.745,False,new
取得 重要 进展,3,5,5,11.07,8.961,False,new
相通 上海 合作,3,5,5,11.07,5.877,False,new
这 条 河,3,4,4,11.07,9.385,False,new
强大 生命力 是,3,3,3,11.07,10.268,False,new
印发 关于 持续,3,3,3,11.07,7.709,False,new
积极性 仍然 不,3,3,3,11.07,7.31,False,new
上 看 每位,3,3,3,11.07,7.886,False,new
怎 么 看,3,13,8,11.069,9.027,False,new
费用 余 元,3,9,3,11.069,9.051,False,new
广泛 应用 于,3,8,4,11.069,10.006,False,new
个 交易日 后,3,4,2,11.069,10.688,False,new
对 表 确保,3,3,3,11.069,11.259,False,new
检察院 工作 报告,3,3,3,11.069,6.275,False,new
反对 他 接,3,3,3,11.069,6.998,False,new
乡光村洋 等 个,3,3,3,11.069,5.769,False,new
等 个 田洋,3,3,3,11.069,7.382,False,new
的 敏锐 捕捉,3,3,3,11.069,10.422,False,new
寻 租 的,3,3,3,11.069,10.568,False,new
国际 关系 典范,3,5,5,11.068,8.37,False,new
家 通用 语言,3,5,5,11.068,7.713,False,new
干部 担当 作为,3,4,3,11.068,9.041,False,new
夫 邀请 对,3,4,4,11.068,6.898,False,new
啦 等 如果,3,4,4,11.068,7.398,False,new
进行 深入 调研,3,3,3,11.068,9.796,False,new
富 大 模式,3,3,3,11.068,7.814,False,new
主席 第五 次,3,8,8,11.067,8.576,False,new
居民 基本 医疗,3,4,3,11.067,8.301,False,new
他 正在 盘,3,3,3,11.067,8.148,False,new
难以企及 的 大量,3,3,3,11.067,4.898,False,new
背叛 美国 人,3,3,3,11.067,7.377,False,new
美元 比 上年,3,3,2,11.067,6.448,False,new
比利时 布鲁塞尔 的,3,3,2,11.067,10.152,False,new
申报 标准 但,3,4,4,11.066,9.022,False,new
远 的 天际,3,3,3,11.066,5.012,False,new
出席 发布会 并,3,3,3,11.066,9.304,False,new
收入 保险 提高,3,3,3,11.066,9.215,False,new
世界大战 再 次,3,3,3,11.066,5.816,False,new
夫 总统 两,3,4,4,11.065,3.841,False,new
情况 正是 国内,3,4,4,11.065,8.781,False,new
思想 道德 建设,3,3,2,11.065,9.132,False,new
新 地标 据,3,3,3,11.065,10.307,False,new
农业 农村 现代化,3,11,4,11.064,8.524,False,new
本届 世界 人工智能,3,5,5,11.064,8.031,False,new
全国 广大 教师,3,5,2,11.064,9.493,False,new
成立 周年 习近平,3,4,4,11.064,7.158,False,new
场 比赛 影响,3,4,4,11.064,8.715,False,new
上海 脑机 接口,3,3,3,11.064,8.688,False,new
后续 有 进展,3,3,3,11.064,7.812,False,new
和 中证 指数,3,3,3,11.064,10.898,False,new
提供 就业 岗位,3,3,2,11.064,9.962,False,new
涌动 着 中,3,4,4,11.063,7.36,False,new
同时 必须 准备,3,3,3,11.063,9.324,False,new
美好 香港 一定,3,3,3,11.063,6.434,False,new
和 名 肌萎,3,3,3,11.063,7.464,False,new
伙伴 2019年 9月,3,4,4,11.062,6.814,False,new
征程 上 全党,3,4,4,11.062,3.773,False,new
能源 来 换取,3,4,4,11.062,4.463,False,new
应 提前 向,3,4,4,11.062,10.71,False,new
诊疗 各 地区,3,3,3,11.062,7.957,False,new
层面 也 试图,3,3,3,11.062,7.381,False,new
重述 后 为,3,3,3,11.062,7.097,False,new
分 了 族,3,12,4,11.061,7.234,False,new
做 科普 教育,3,4,2,11.061,10.708,False,new
澎湃 新闻记者 介绍,3,3,3,11.061,9.532,False,new
历史 街区 今年,3,3,3,11.061,9.198,False,new
+ 生态 修复,3,3,3,11.061,8.55,False,new
支持 政策 密集,3,3,3,11.061,7.75,False,new
赛道 之一 而,3,3,3,11.061,8.571,False,new
更 均衡 广发,3,3,3,11.061,8.509,False,new
独特性 主动 和,3,3,3,11.061,8.559,False,new
与 调 结构,3,3,2,11.061,11.394,False,new
那 为什 么,3,5,5,11.06,10.442,False,new
硕士 他 曾,3,4,4,11.06,7.225,False,new
现代化 核心 引,3,3,3,11.06,4.193,False,new
创新 论坛 全体,3,3,3,11.06,7.535,False,new
帮助 广发 基金,3,3,3,11.06,9.247,False,new
上 实现 从0,3,3,3,11.06,6.752,False,new
真正 的 pure,3,3,3,11.06,4.393,False,new
那 么 久,3,3,3,11.06,8.556,False,new
句 话 有,3,5,5,11.059,8.692,False,new
实实在在 利益 中国,3,4,4,11.059,8.341,False,new
发 公告 出,3,4,4,11.059,8.004,False,new
主 论坛 上,3,3,3,11.059,8.734,False,new
引擎 告诉 我们,3,3,3,11.059,8.099,False,new
仪式 为 纪念,3,3,3,11.059,6.88,False,new
相互 尊重 合作,3,3,3,11.059,8.826,False,new
妥善 应 对,3,3,3,11.059,9.522,False,new
经贸 与 人文,3,4,4,11.058,6.785,False,new
升 不 降,3,4,2,11.058,5.946,False,new
江 来 先进,3,4,2,11.058,5.671,False,new
台 同比 增长,3,9,5,11.057,9.473,False,new
友好 城市 论坛,3,7,6,11.057,8.111,False,new
AI 走 进,3,3,3,11.057,8.979,False,new
约 为 当初,3,3,3,11.057,7.574,False,new
邮政 系统 这,3,3,3,11.057,7.189,False,new
救援队 的 党支部,3,3,3,11.057,4.689,False,new
法案 使 其,3,3,3,11.057,9.185,False,new
全球 安全 倡议,3,31,15,11.056,9.288,False,new
人才 队伍 建设,3,10,8,11.056,10.167,False,new
全国 率先 开展,3,6,6,11.056,10.726,False,new
各 成员国 越,3,4,4,11.056,8.084,False,new
协调性 将 会,3,4,4,11.056,6.595,False,new
替代 在 孵化,3,4,4,11.056,6.228,False,new
方式 供应 生产,3,4,4,11.056,8.499,False,new
连 续 第三,3,4,3,11.056,8.671,False,new
更 强调 供需,3,3,3,11.056,8.655,False,new
基金 债券 指数,3,3,3,11.056,7.33,False,new
基础 设施 投资,3,13,11,11.055,9.441,False,new
30日 电 6月,3,5,5,11.055,5.993,False,new
电 6月 30日,3,5,5,11.055,6.983,False,new
合作 组织 经受,3,4,4,11.055,6.494,False,new
昂扬 多 人民,3,3,3,11.055,6.456,False,new
复制 转向 在,3,3,3,11.055,9.839,False,new
行业 配置 变化,3,3,3,11.055,9.831,False,new
欧 对 彼此,3,6,2,11.054,5.324,False,new
使 发达国 家,3,4,4,11.054,11.288,False,new
公告 之 日,3,4,4,11.054,7.25,False,new
系列 重大 举措,3,3,2,11.054,8.771,False,new
始终 被 视为,3,3,3,11.054,8.384,False,new
得以 实施 至,3,3,3,11.054,8.748,False,new
仅 是 伍浦村,3,3,3,11.054,3.506,False,new
企业 信用 信息,3,6,4,11.053,10.415,False,new
白羽 肉鸡 在,3,4,4,11.053,9.508,False,new
中 乱 港,3,3,3,11.053,9.956,False,new
作为 种 娱乐,3,3,3,11.053,9.141,False,new
如何 进一步 加速,3,3,3,11.053,9.394,False,new
第一 期 现在,3,4,4,11.052,9.805,False,new
它们 之间 可以,3,4,4,11.052,9.794,False,new
放 在 首要,3,4,2,11.052,6.332,False,new
配合 每 次,3,3,3,11.052,9.262,False,new
推动 中华民族 伟大,3,6,3,11.051,8.312,False,new
龙岗区 规划 和,3,6,3,11.051,8.751,False,new
能量 习近平 主席,3,4,4,11.051,6.122,False,new
全党 不 忘,3,3,3,11.051,4.459,False,new
获得 国际象棋 世界,3,3,3,11.051,9.95,False,new
年 提交 份,3,3,3,11.051,9.907,False,new
达 辆 同比,3,8,4,11.05,6.137,False,new
款 共 余,3,4,4,11.05,6.991,False,new
集团 有限公司 办公室,3,3,3,11.05,8.336,False,new
提出 点 倡议,3,3,2,11.05,9.191,False,new
生产 任何 时候,3,3,3,11.05,9.483,False,new
围 着 他,3,3,3,11.05,7.476,False,new
对 创新 单品,3,3,3,11.05,8.018,False,new
回升 向 好,3,5,4,11.049,8.579,False,new
运行 受到 社会,3,5,3,11.049,9.165,False,new
旁边 有 只,3,4,4,11.049,6.698,False,new
风险 经 调查,3,4,2,11.049,8.837,False,new
法 管理 事业,3,3,3,11.049,6.915,False,new
美国 特使 就,3,3,3,11.049,10.15,False,new
不来梅 的 德国,3,3,3,11.049,4.478,False,new
一切 请 以,3,3,3,11.049,9.514,False,new
全市场 只 有,3,3,3,11.049,7.786,False,new
农业 供 给,3,9,3,11.048,9.888,False,new
随后 在 2006年,3,4,4,11.048,7.087,False,new
进行 任何 形式,3,4,4,11.048,10.286,False,new
了 研究者 获取,3,4,2,11.048,9.607,False,new
指数 基金 由于,3,3,3,11.048,8.146,False,new
新闻 发布会 上,3,20,19,11.047,8.791,False,new
彝族 家 庭,3,4,4,11.047,6.683,False,new
监管 必须 获得,3,4,4,11.047,8.214,False,new
工程 遗产 2017年,3,3,3,11.047,9.182,False,new
在 1871年 之后,3,3,3,11.047,11.941,False,new
元 今年 一季度,3,6,6,11.046,8.127,False,new
采取 系列 重大,3,4,4,11.046,8.937,False,new
5日 习近平 总书记,3,3,3,11.046,6.5,False,new
百分点 习近平 总书记,3,3,3,11.046,3.887,False,new
低效 空间 在,3,3,3,11.046,8.606,False,new
面向 城市 更新,3,3,3,11.046,8.056,False,new
超 位 成员,3,3,3,11.046,8.431,False,new
基准 和 风格,3,3,3,11.046,6.338,False,new
重大 需求 面向,3,3,3,11.046,7.471,False,new
市场 主体 活力,3,8,5,11.045,9.7,False,new
7月 24日 中央,3,4,2,11.045,9.064,False,new
或者 说 它们,3,4,4,11.045,8.647,False,new
来不可 控制 的,3,3,3,11.045,8.113,False,new
成为 WTO 成员,3,3,3,11.045,9.909,False,new
各地 党委 及,3,4,2,11.044,9.779,False,new
和 幼儿园 区间,3,4,2,11.044,10.537,False,new
原告 单位 工作,3,4,4,11.044,8.725,False,new
决心 和 立场,3,3,3,11.044,5.185,False,new
难题 使 之,3,3,3,11.044,7.86,False,new
经费 等 般,3,5,2,11.043,6.626,False,new
传统 医学 合作,3,4,4,11.043,8.922,False,new
减持 比例 不,3,4,2,11.043,7.824,False,new
政绩观 在 强国,3,3,3,11.043,4.189,False,new
未 发现 杨某,3,3,3,11.043,7.887,False,new
信 来 源,3,3,3,11.043,6.379,False,new
新型 区域 合作,3,12,8,11.042,8.592,False,new
行业 转型 升级,3,3,3,11.042,9.454,False,new
养老金 元 岁,3,3,3,11.042,6.119,False,new
无法 取得 有效,3,3,3,11.042,8.746,False,new
上 户 依据,3,3,3,11.042,9.811,False,new
生活 质感 与,3,3,3,11.042,11.257,False,new
人民 大学 出版社,3,13,2,11.041,6.619,False,new
交换 了 意见,3,9,9,11.041,7.359,False,new
能源 汽车 产量,3,4,4,11.041,6.117,False,new
正 如 英国,3,3,3,11.041,9.989,False,new
量化 研究 发现,3,3,3,11.041,8.426,False,new
优惠 同样 也,3,3,3,11.041,8.06,False,new
应 对 突发,3,8,5,11.04,7.156,False,new
积极 推进 塔吉克斯坦,3,4,4,11.04,8.105,False,new
首 批 文件,3,4,4,11.04,9.342,False,new
另 一个 层面,3,4,4,11.04,8.062,False,new
走向 更 远,3,4,4,11.04,7.868,False,new
保障 粮食 长期,3,3,3,11.04,9.238,False,new
的 景色 吸引,3,6,6,11.039,11.606,False,new
得 很 清楚,3,4,4,11.039,7.763,False,new
航天 工业 公司,3,4,2,11.039,8.942,False,new
反 中 乱,3,3,3,11.039,7.106,False,new
WTO 吗 美国,3,3,3,11.039,8.841,False,new
比 上年 分别,3,3,3,11.039,8.192,False,new
过程 当中 我们,3,5,3,11.038,9.175,False,new
在 导言 里,3,4,4,11.038,12.589,False,new
生产 仅 从事,3,4,4,11.038,8.766,False,new
实现 亏 两,3,3,3,11.038,9.122,False,new
渡江节 中 出发,3,3,3,11.038,6.893,False,new
霍利 不 但,3,3,3,11.038,5.62,False,new
连 续性 也,3,3,3,11.038,10.259,False,new
速度 之 快,3,3,2,11.038,7.407,False,new
赞 最 多,3,18,3,11.037,7.084,False,new
经历 的 悲欢离合,3,6,6,11.037,3.942,False,new
人员 实施 司法,3,4,2,11.037,7.694,False,new
AI 可以 帮助,3,4,4,11.037,9.078,False,new
分别 给 予,3,3,3,11.037,9.003,False,new
处 经过 生态,3,3,3,11.037,7.66,False,new
资产 规模 达到,3,3,3,11.037,8.674,False,new
的 有效性 安全性,3,3,3,11.037,10.325,False,new
的 单月 涨幅,3,3,3,11.037,11.169,False,new
几 年 杨冬,3,3,3,11.037,6.322,False,new
过去 段 时间,3,4,3,11.036,9.539,False,new
余 案件 已经,3,4,4,11.036,9.514,False,new
机构 代表 出席,3,4,4,11.036,8.229,False,new
发展 无疑 意味着,3,3,3,11.036,9.377,False,new
也 意味着 德裔,3,3,3,11.035,8.999,False,new
行进 过程 不,3,3,3,11.035,6.872,False,new
正确 方向 通过,3,4,4,11.034,9.732,False,new
另 盘 上,3,3,3,11.034,10.516,False,new
均 可 退出,3,3,3,11.034,8.333,False,new
据 重庆市 市场,3,3,3,11.034,10.805,False,new
biodiversity 的 丰富,3,4,4,11.033,3.542,False,new
且 特殊化 的,3,4,4,11.033,13.173,False,new
吗 我 问,3,3,3,11.033,8.231,False,new
出 省 另一方面,3,3,3,11.033,9.082,False,new
社会主义 现代化 国,3,48,26,11.032,3.514,False,new
之 日 起,3,24,20,11.032,10.69,False,new
的 业余 联赛,3,7,3,11.032,11.724,False,new
同 自然 无法,3,6,6,11.032,7.796,False,new
务实 合作 提出,3,5,5,11.032,7.564,False,new
伙伴 关系 创造,3,4,4,11.032,6.072,False,new
等 全球性 挑战,3,4,4,11.032,12.351,False,new
党内 法规 中,3,3,3,11.032,9.239,False,new
说 自己 从小,3,3,3,11.032,7.679,False,new
充分 证明 两,3,6,4,11.031,8.28,False,new
事件 发生 时间,3,5,5,11.031,9.324,False,new
她 周围 次,3,3,3,11.031,11.063,False,new
和 持仓 特点,3,3,3,11.031,11.389,False,new
续 年 居,3,6,3,11.03,3.322,False,new
产生 重大 影响,3,5,5,11.03,9.841,False,new
从 播 下,3,4,4,11.03,12.164,False,new
乃至 生活 方式,3,4,4,11.03,9.322,False,new
是 划定 亩,3,3,3,11.03,9.31,False,new
主要 分为 两,3,3,3,11.03,8.324,False,new
材料 根据 要求,3,3,2,11.03,9.339,False,new
中国 共产党 纪律,3,9,7,11.029,9.238,False,new
原因 在 商品化,3,4,4,11.029,4.655,False,new
总局 依法 于,3,4,4,11.029,7.155,False,new
出发 来 思考,3,4,4,11.029,7.49,False,new
2022年 9月 1日,3,3,2,11.029,8.604,False,new
了 深圳 龙岗,3,3,3,11.029,7.836,False,new
首 批 城,3,3,3,11.028,8.911,False,new
并 要求 被告,3,6,3,11.027,9.343,False,new
新冠 疫情 发生,3,4,4,11.027,7.815,False,new
社区 党委 书记,3,3,3,11.027,9.807,False,new
推动 香港 局势,3,3,3,11.027,8.999,False,new
能源 结构 调整,3,3,2,11.027,7.449,False,new
复制 可 持续,3,3,3,11.027,7.285,False,new
和 反 腐败,3,28,10,11.026,10.682,False,new
近平 新 时代,3,12,11,11.026,6.027,False,new
12月 16日 至,3,4,2,11.026,9.232,False,new
利益 链条 为,3,4,4,11.026,10.384,False,new
曾 在 黑暗,3,3,3,11.026,6.224,False,new
位 城乡 收入,3,3,3,11.026,8.245,False,new
时候 任何 情况,3,3,3,11.025,6.02,False,new
月 后 出任,3,3,3,11.025,5.06,False,new
家 2024年 年报,3,3,3,11.025,5.711,False,new
耕耘 与 创新,3,3,3,11.025,6.768,False,new
二战 后 国际,3,6,4,11.024,7.624,False,new
矿业 等 领域,3,4,4,11.024,6.594,False,new
2024年 末 同时,3,3,3,11.024,9.685,False,new
每 章 都,3,4,4,11.023,9.275,False,new
乌鸡 在 韩国,3,4,4,11.023,4.822,False,new
跟 我 谈,3,4,4,11.023,7.574,False,new
采购 的 焦炭,3,4,4,11.023,3.789,False,new
之 便 帮助,3,3,3,11.023,10.658,False,new
指引 下 加快,3,3,3,11.023,7.004,False,new
调研 考察 对,3,3,3,11.023,10.344,False,new
