term,n,freq,doc_freq,PMI,LRent,in_reference,status
vào các ngày,3,3,3,4.26,11.22,False,new
biết mình đang,3,3,3,7.661,8.51,False,new
Chẳng hạn như,3,3,3,11.232,9.146,False,new
ghé thăm các,3,4,4,12.204,7.984,False,new
"một lần, nói",3,3,3,9.825,9.28,False,new
chuyện với người,3,4,4,5.21,7.584,False,new
việc đạt được,3,3,3,5.601,10.063,False,new
thành công rực,3,5,5,8.761,6.431,False,new
Theo hãng tin,3,3,3,9.005,10.622,False,new
khởi đầu năm,3,3,3,6.429,9.646,False,new
đầu năm mới,3,3,3,4.614,9.445,False,new
may mắn khi,3,4,4,11.439,9.621,False,new
đến tỷ USD,3,3,2,7.649,9.674,False,new
tỷ USD chỉ,3,3,3,8.111,9.201,False,new
cáo doanh số,3,3,3,7.778,7.241,False,new
phiếu của công,3,3,3,5.292,4.524,False,new
của Tesla đã,3,3,3,5.576,11.88,False,new
đã trở lại,3,3,3,5.39,11.527,False,new
quanh câu chuyện,3,5,4,11.112,6.502,False,new
của nhà sáng,3,3,3,4.875,10.039,False,new
quy định mới,3,7,5,8.359,9.058,False,new
định mới về,3,4,4,6.186,8.924,False,new
sách hỗ trợ,3,5,5,10.551,6.63,False,new
Nhà sáng lập,3,6,5,10.801,8.597,False,new
hiện đang nắm,3,6,4,9.511,6.198,False,new
tỷ phú Elon,3,7,7,12.236,5.18,False,new
phú Elon Musk,3,5,5,13.367,4.544,False,new
"của Elon Musk,",3,4,4,11.212,9.099,False,new
mức cao kỷ,3,3,3,8.999,6.344,False,new
cao kỷ lục,3,5,5,11.07,8.908,False,new
tính đến thời,3,3,2,6.035,7.31,False,new
thế giới hiện,3,5,5,6.717,9.314,False,new
"dịp cuối năm,",3,3,3,12.425,7.504,False,new
hình Việt Nam,3,3,3,5.927,9.145,False,new
lại những sự,3,4,4,4.453,10.037,False,new
nổi bật của,3,17,15,8.833,11.181,False,new
năm đầy biến,3,6,5,8.01,8.86,False,new
thu hút đông,3,3,3,10.681,8.021,False,new
hút đông đảo,3,3,3,12.508,5.327,False,new
trở thành món,3,3,3,8.867,7.143,False,new
món ăn tinh,3,3,3,11.348,5.723,False,new
ăn tinh thần,3,3,3,10.601,8.729,False,new
thể thiếu trong,3,6,5,6.858,7.196,False,new
được thể hiện,3,14,12,5.324,10.629,False,new
dàn diễn viên,3,16,16,11.071,8.932,False,new
Dàn nghệ sĩ,3,3,3,12.116,7.423,False,new
quen thuộc qua,3,3,3,10.156,8.39,False,new
"Tuy nhiên, theo",3,4,4,9.006,10.491,False,new
điển hình là,3,4,4,7.781,8.276,False,new
gương mặt quen,3,6,5,12.688,5.84,False,new
mặt quen thuộc,3,6,5,10.961,7.734,False,new
thay thế bởi,3,4,4,8.489,9.441,False,new
những diễn viên,3,4,4,5.958,10.085,False,new
toàn bộ những,3,5,4,6.38,9.383,False,new
những gương mặt,3,14,12,10.167,9.379,False,new
khán giả vô,3,3,3,10.269,6.477,False,new
giả vô cùng,3,3,3,8.853,6.475,False,new
"Đặc biệt, trong",3,4,4,9.654,9.504,False,new
thay đổi như,3,3,3,7.161,10.756,False,new
ghi dấu ấn,3,23,13,12.846,6.401,False,new
dấu ấn với,3,4,4,8.264,8.445,False,new
với vai diễn,3,5,5,7.406,9.266,False,new
đầy màu sắc,3,5,5,10.316,9.042,False,new
thể tham gia,3,3,3,6.056,7.363,False,new
vì lý do,3,6,6,8.507,10.618,False,new
diễn viên trẻ,3,8,7,9.132,8.761,False,new
xuyên suốt các,3,3,3,9.329,7.771,False,new
nhưng năm nay,3,4,4,6.407,10.807,False,new
năm nay cũng,3,11,9,6.607,8.978,False,new
sẽ đảm nhận,3,3,3,7.274,10.236,False,new
đảm nhận vai,3,6,6,10.493,5.693,False,new
các hình ảnh,3,5,5,5.428,9.761,False,new
nghệ sĩ tham,3,4,3,8.915,3.371,False,new
người tuổi Thân,3,6,2,10.155,8.025,False,new
"khó khăn, thử",3,3,2,19.863,3.529,False,new
"Thay vào đó,",3,5,5,18.537,5.764,False,new
dành cho người,3,13,13,6.776,10.199,False,new
liên tục thay,3,3,3,9.123,6.892,False,new
theo chiều hướng,3,8,8,10.857,9.586,False,new
người làm công,3,4,2,4.383,8.234,False,new
làm công ăn,3,11,4,7.617,9.63,False,new
công ăn lương,3,10,4,10.008,8.805,False,new
cần đề phòng,3,3,2,9.006,8.904,False,new
tiền mất tật,3,3,2,12.951,7.531,False,new
mất tật mang.,3,3,2,17.588,5.453,False,new
liên tục gặp,3,3,3,9.822,8.769,False,new
áp lực công,3,3,3,8.012,7.885,False,new
lực công việc,3,3,2,6.046,8.609,False,new
tài chính mà,3,3,3,6.654,9.941,False,new
dễ mắc các,3,3,2,9.125,9.836,False,new
So với năm,3,3,2,7.758,8.313,False,new
quả như mong,3,3,3,8.401,4.743,False,new
như mong đợi.,3,5,5,12.311,8.194,False,new
làm gì cũng,3,3,3,6.49,9.407,False,new
Sự nghiệp của,3,3,3,6.735,10.936,False,new
những người làm,3,6,6,4.452,9.777,False,new
khởi sắc hơn,3,5,5,9.321,9.269,False,new
cho những ai,3,17,15,7.071,9.988,False,new
thận trọng trong,3,3,3,9.609,6.816,False,new
thử nghiệm và,3,3,3,7.12,11.155,False,new
Người làm công,3,7,4,7.571,8.565,False,new
không mấy thuận,3,3,3,10.674,8.694,False,new
khả năng cao,3,4,4,7.718,7.987,False,new
rơi vào cảnh,3,6,2,10.419,8.412,False,new
quá mạnh mẽ,3,3,3,9.729,8.219,False,new
không được như,3,3,3,3.312,11.876,False,new
Người độc thân,3,5,2,11.298,9.598,False,new
trong năm gặp,3,3,3,5.388,10.086,False,new
đang hẹn hò,3,5,3,13.176,7.052,False,new
cặp vợ chồng,3,6,6,15.276,6.833,False,new
mà chưa có,3,3,3,5.4,10.632,False,new
năm nay có,3,11,10,5.66,9.408,False,new
lập kế hoạch,3,5,5,10.18,7.38,False,new
kế hoạch và,3,5,5,7.114,9.037,False,new
cũng là cách,3,5,5,4.798,11.481,False,new
Một khi đã,3,4,4,5.877,10.83,False,new
hoạt động thể,3,13,9,7.352,9.815,False,new
động thể thao,3,11,8,8.475,7.266,False,new
xảy ra bất,3,3,3,8.485,6.674,False,new
muốn từ bỏ,3,3,3,8.209,8.118,False,new
thì cũng không,3,6,5,5.283,10.941,False,new
cũng không thực,3,3,2,4.682,9.242,False,new
quá trình tìm,3,4,4,8.429,7.706,False,new
Phương diện tình,3,3,2,10.621,7.062,False,new
diện tình cảm,3,4,2,8.891,5.644,False,new
nhắc nhở bản,3,3,2,13.265,7.585,False,new
hình sức khỏe,3,5,2,9.711,7.803,False,new
khỏe của người,3,8,3,6.293,6.279,False,new
người tuổi Canh,3,3,2,10.412,6.187,False,new
tránh để xảy,3,3,2,10.047,3.84,False,new
sự cố đáng,3,3,2,8.328,8.557,False,new
Trên phương diện,3,3,2,11.391,8.649,False,new
phương diện sự,3,4,2,8.317,8.808,False,new
"diện sự nghiệp,",3,3,2,8.868,6.874,False,new
bản mệnh cần,3,4,2,10.301,8.911,False,new
cần hạn chế,3,6,4,10.62,8.595,False,new
với mọi người,3,8,7,5.535,10.912,False,new
cho công việc,3,5,5,4.435,11.982,False,new
mình để có,3,4,4,4.549,8.593,False,new
khó khăn cũng,3,3,2,8.866,8.811,False,new
những mục đích,3,4,4,8.932,8.585,False,new
Người làm ăn,3,3,2,9.137,9.544,False,new
hạn chế đầu,3,3,2,8.878,7.574,False,new
lời rủ rê,3,3,2,18.412,3.84,False,new
những hạng mục,3,5,4,7.888,7.982,False,new
đáng tin cậy.,3,4,4,13.504,6.144,False,new
không thật sự,3,6,5,6.706,10.998,False,new
trong năm này.,3,6,5,5.5,11.499,False,new
của đồng nghiệp,3,4,4,5.041,11.578,False,new
khiến một số,3,3,3,5.592,10.3,False,new
có suy nghĩ,3,4,4,8.909,9.867,False,new
cũng gặp phải,3,3,2,7.12,11.499,False,new
có mong muốn,3,3,3,7.437,10.705,False,new
muốn tìm kiếm,3,3,3,10.211,7.72,False,new
gặp được người,3,4,2,5.69,9.415,False,new
người đã lập,3,4,2,5.587,9.139,False,new
đã lập gia,3,5,2,6.704,11.286,False,new
"lập gia đình,",3,4,3,11.396,5.993,False,new
thường xuyên mâu,3,3,2,14.286,5.619,False,new
xuyên mâu thuẫn,3,3,2,17.78,4.144,False,new
những quan điểm,3,3,3,5.236,9.893,False,new
tôi của mình,3,3,2,5.105,8.51,False,new
không khí gia,3,4,3,6.508,10.942,False,new
khí gia đình,3,4,3,9.434,7.116,False,new
trở nên căng,3,4,4,10.548,6.572,False,new
sinh năm là,3,3,2,3.643,9.51,False,new
năm là một,3,10,6,3.31,10.161,False,new
Đối mặt với,3,4,4,8.658,9.794,False,new
"thi đại học,",3,3,3,9.64,7.95,False,new
mệnh cần hết,3,3,2,10.99,6.117,False,new
của mình. Trong,3,4,4,6.769,10.405,False,new
lắng nghe những,3,4,4,9.538,7.3,False,new
những người đi,3,3,3,4.481,9.799,False,new
được sự yêu,3,6,5,6.125,8.723,False,new
của bố mẹ,3,3,3,7.703,10.815,False,new
để phát hiện,3,3,3,5.499,11.148,False,new
phát hiện ra,3,16,13,7.042,10.005,False,new
ra tiềm năng,3,3,3,8.213,9.566,False,new
rèn luyện thể,3,3,2,12.958,7.784,False,new
sử dụng các,3,20,17,7.157,9.929,False,new
dụng các thiết,3,3,3,5.27,3.51,False,new
tiểu nhân hãm,3,3,3,14.066,5.088,False,new
nhất định trong,3,4,4,5.08,9.426,False,new
kinh doanh có,3,5,5,5.504,9.3,False,new
gia đình hoặc,3,4,4,9.215,8.41,False,new
vất vả nhưng,3,3,3,14.1,8.079,False,new
mắc các bệnh,3,4,3,10.107,6.562,False,new
tin trong bài,3,3,3,6.631,6.797,False,new
trong bài chỉ,3,3,3,5.921,11.06,False,new
bài chỉ có,3,3,3,5.731,8.844,False,new
chỉ có tính,3,4,4,5.161,9.436,False,new
tính chất tham,3,5,5,8.694,6.151,False,new
là cụm từ,3,4,4,7.675,11.357,False,new
kinh tế lớn,3,5,3,8.004,8.788,False,new
Hong Kong (Trung,3,9,2,18.144,4.201,False,new
chẳng hạn như,3,15,15,10.917,10.317,False,new
"Tuy nhiên, trong",3,8,8,7.86,10.552,False,new
"nhiên, trong năm",3,4,4,5.174,6.294,False,new
"trong năm 2022,",3,4,3,7.083,9.995,False,new
lây nhiễm của,3,3,2,12.261,8.457,False,new
nhiều câu hỏi,3,6,6,9.086,9.196,False,new
được đặt ra,3,4,3,5.581,10.765,False,new
"khu vực này,",3,3,3,9.47,8.924,False,new
trước đó của,3,7,7,5.697,11.566,False,new
của các chuyên,3,4,4,4.286,9.478,False,new
Đây được coi,3,3,3,8.5,7.626,False,new
một quốc gia,3,6,5,6.07,9.941,False,new
nhân dịp năm,3,3,3,8.076,9.552,False,new
kinh tế nước,3,3,2,7.635,9.5,False,new
tế nước này,3,3,2,6.707,6.635,False,new
này dự kiến,3,9,9,7.833,9.44,False,new
dự kiến tăng,3,5,5,8.077,8.818,False,new
ra hồi tháng,3,3,3,7.71,9.328,False,new
Theo các chuyên,3,7,5,7.404,8.714,False,new
"các chuyên gia,",3,11,8,10.109,9.018,False,new
trên cho thấy,3,4,4,5.494,11.023,False,new
thực sự đã,3,7,7,5.41,10.494,False,new
đã lấy lại,3,3,3,6.929,11.527,False,new
này vẫn đang,3,4,3,6.454,10.609,False,new
trong năm 2022.,3,9,6,7.664,10.278,False,new
kinh tế Trung,3,3,3,8.35,7.565,False,new
tế Trung Quốc,3,3,3,8.82,5.974,False,new
với các tác,3,4,4,4.32,9.798,False,new
các tác động,3,3,3,5.157,10.4,False,new
động của biến,3,4,4,5.288,7.609,False,new
Kong (Trung Quốc),3,8,2,18.178,3.175,False,new
lợi từ xu,3,3,2,8.67,5.387,False,new
từ xu hướng,3,4,2,8.813,10.045,False,new
xu hướng chuyển,3,6,4,10.765,7.323,False,new
hướng chuyển dịch,3,5,3,9.43,7.247,False,new
kinh tế từ,3,3,2,6.565,10.286,False,new
"cạnh đó, các",3,6,6,6.971,8.088,False,new
cho là sẽ,3,4,4,2.854,11.035,False,new
Trong giai đoạn,3,4,4,11.082,10.473,False,new
vực này sẽ,3,3,3,5.767,5.712,False,new
tăng trưởng bình,3,3,2,8.871,8.674,False,new
trưởng bình quân,3,3,2,10.898,5.947,False,new
rủi ro cho,3,6,5,11.966,8.623,False,new
áp lực lên,3,3,3,9.198,9.353,False,new
Hàn Quốc có,3,4,4,7.703,8.737,False,new
thành tích đáng,3,5,4,8.084,8.47,False,new
Hàn Quốc trong,3,6,4,8.229,8.952,False,new
Quốc trong năm,3,5,3,5.076,8.62,False,new
đạt tốc độ,3,4,2,9.856,9.852,False,new
nhất trong năm.,3,5,5,7.447,8.825,False,new
hoạt động xuất,3,6,3,7.57,8.055,False,new
động xuất khẩu,3,7,3,9.031,7.4,False,new
giúp nền kinh,3,3,3,8.481,7.173,False,new
đang tìm cách,3,4,4,8.055,10.741,False,new
bằng cách mở,3,3,3,8.626,8.567,False,new
trưởng trong bối,3,3,3,8.649,2.944,False,new
bán dẫn và,3,3,3,6.447,11.478,False,new
trong năm đã,3,6,6,3.255,11.666,False,new
kỷ lục trong,3,4,3,9.224,8.56,False,new
chủ yếu đến,3,6,6,8.55,10.267,False,new
yếu đến từ,3,5,5,6.849,9.235,False,new
với các loại,3,3,3,4.903,10.298,False,new
chững lại trong,3,3,2,9.191,6.873,False,new
lại trong năm,3,9,8,4.496,10.172,False,new
chính sách hỗ,3,4,4,9.108,5.583,False,new
hỗ trợ tài,3,4,4,9.555,7.702,False,new
"đầu năm 2022,",3,6,3,8.291,8.456,False,new
cao nhất là,3,6,6,5.188,10.75,False,new
yếu tố khiến,3,6,5,10.837,8.041,False,new
từ đầu năm,3,15,14,5.389,11.129,False,new
giá xăng dầu,3,3,2,13.716,7.187,False,new
"kỳ năm trước,",3,4,2,8.759,8.243,False,new
liên tiếp của,3,3,3,5.817,11.173,False,new
góp phần làm,3,5,5,8.347,8.372,False,new
Tết Nguyên đán,3,7,6,16.989,5.48,False,new
vàng thế giới,3,7,2,9.307,7.815,False,new
tăng cao và,3,4,4,5.135,11.73,False,new
nhu cầu mua,3,3,3,9.864,7.753,False,new
Lễ Tình nhân,3,3,2,12.349,8.247,False,new
giá vàng trong,3,7,2,7.6,8.926,False,new
từng có thời,3,4,4,5.817,7.353,False,new
có thời điểm,3,5,4,4.982,10.798,False,new
tính đến ngày,3,4,4,6.219,9.906,False,new
USD trên thị,3,3,3,7.637,4.744,False,new
USD trong nước,3,3,3,6.68,7.538,False,new
Theo kết quả,3,6,6,8.665,10.518,False,new
lịch thi đấu,3,7,5,9.715,7.587,False,new
sẽ chính thức,3,29,28,7.918,10.678,False,new
vào ngày 21/11,3,3,3,11.144,7.02,False,new
chủ nhà Qatar,3,6,5,10.697,7.857,False,new
ra vào lúc,3,5,4,7.109,8.747,False,new
của World Cup,3,4,3,8.425,10.553,False,new
đặc biệt này.,3,4,4,9.436,10.462,False,new
vòng chung kết,3,14,11,10.504,6.627,False,new
nguồn tin cho,3,5,5,7.648,9.5,False,new
tin cho biết,3,3,3,6.549,8.032,False,new
cho chủ nhà,3,13,2,7.145,10.656,False,new
tổ chức một,3,10,9,7.553,9.425,False,new
để quyết định,3,6,5,7.385,11.514,False,new
Nếu điều này,3,3,3,7.506,9.667,False,new
"này xảy ra,",3,3,3,9.356,10.374,False,new
thi đấu trong,3,4,4,6.561,8.761,False,new
bối cảnh thị,3,8,6,11.387,4.71,False,new
các năm trước,3,3,3,4.271,9.514,False,new
Lợi nhuận sau,3,3,2,12.704,6.736,False,new
tỷ đồng so,3,6,4,8.261,4.975,False,new
tuân thủ quy,3,3,3,12.416,5.213,False,new
thủ quy định,3,4,4,8.972,8.273,False,new
và kế hoạch,3,5,5,7.114,11.468,False,new
cho kết quả,3,3,3,6.194,11.015,False,new
công ty chủ,3,3,3,6.92,8.916,False,new
nhờ vào sự,3,4,4,6.993,9.91,False,new
với bối cảnh,3,3,3,8.811,10.438,False,new
"Song song đó,",3,4,4,13.496,8.62,False,new
và chiến lược,3,3,3,7.838,10.843,False,new
tập khách hàng,3,5,3,7.758,9.881,False,new
Doanh thu từ,3,3,2,9.37,9.181,False,new
ảnh hưởng từ,3,11,8,8.269,9.096,False,new
cầu của khách,3,5,4,5.988,5.545,False,new
khách hàng trong,3,5,5,5.616,9.351,False,new
đạt so với,3,3,2,6.513,10.459,False,new
công nghệ vào,3,3,3,4.834,10.221,False,new
quản lý doanh,3,3,3,8.454,7.164,False,new
cửa hàng và,3,4,4,6.123,10.752,False,new
và nâng cấp,3,4,4,6.742,12.189,False,new
để tối ưu,3,10,9,9.955,9.146,False,new
trong báo cáo,3,5,5,8.051,10.373,False,new
và tác động,3,5,4,5.101,12.38,False,new
dàn xếp tỉ,3,5,2,13.799,6.577,False,new
xếp tỉ số,3,4,2,10.743,8.945,False,new
ở World Cup,3,7,4,10.474,10.068,False,new
Ảnh: Getty Images,3,4,2,18.063,6.284,False,new
việc giám sát,3,5,3,10.4,8.606,False,new
bóng đá có,3,3,3,8.112,9.141,False,new
khả năng bị,3,3,3,7.187,9.509,False,new
các giải đấu,3,7,7,6.998,9.542,False,new
quan đến các,3,3,3,4.513,9.921,False,new
các cầu thủ,3,21,12,8.212,9.774,False,new
cầu thủ và,3,4,4,6.27,9.749,False,new
chuyên gia cho,3,5,5,6.482,9.871,False,new
để tổ chức,3,7,7,7.781,11.087,False,new
dự kiến ​​sẽ,3,4,2,13.195,5.806,False,new
"trên toàn cầu,",3,4,4,9.767,9.529,False,new
đang thực hiện,3,4,4,6.644,10.171,False,new
hiện các biện,3,3,3,8.133,4.809,False,new
một lực lượng,3,3,3,6.243,9.94,False,new
theo dõi những,3,3,3,7.942,10.873,False,new
"mọi thứ, từ",3,3,3,11.165,10.222,False,new
bình luận về,3,4,4,9.676,10.122,False,new
đang tham gia,3,3,3,6.945,10.406,False,new
giải đấu thể,3,5,5,7.345,10.126,False,new
đấu thể thao,3,5,5,9.432,6.54,False,new
thể thao của,3,9,9,6.719,8.448,False,new
để theo dõi,3,5,4,8.82,10.387,False,new
sử dụng trí,3,3,3,7.79,8.64,False,new
nhân tạo và,3,7,7,5.402,11.099,False,new
tạo và máy,3,3,3,5.124,8.534,False,new
bộ dữ liệu,3,6,6,10.444,9.23,False,new
dữ liệu từ,3,10,9,9.707,9.786,False,new
cũng sử dụng,3,4,4,6.439,11.542,False,new
sử dụng một,3,7,7,6.29,9.941,False,new
một nhóm gồm,3,3,3,8.154,9.396,False,new
có kinh nghiệm,3,25,11,7.88,10.609,False,new
kinh nghiệm về,3,4,4,7.352,10.305,False,new
giám đốc điều,3,5,5,10.922,7.592,False,new
không phải vậy.,3,3,3,8.355,9.308,False,new
thậm chí đã,3,8,8,9.246,9.568,False,new
các đội tuyển,3,4,4,7.495,8.77,False,new
tham dự World,3,3,3,8.979,7.197,False,new
dự World Cup,3,3,3,10.376,8.76,False,new
các quy trình,3,4,3,6.581,10.361,False,new
các nỗ lực,3,3,3,7.929,9.668,False,new
Giáo dục và,3,26,13,11.542,9.688,False,new
và các hình,3,3,3,2.998,12.105,False,new
tốt nhất mà,3,4,4,6.943,9.765,False,new
mà các cơ,3,3,3,5.283,9.003,False,new
đã áp dụng,3,5,5,7.425,11.682,False,new
áp dụng những,3,3,3,6.941,9.846,False,new
cách hiệu quả,3,5,5,8.429,8.624,False,new
để chống lại,3,8,8,8.047,11.623,False,new
mọi hình thức,3,3,2,7.705,9.424,False,new
FIFA World Cup,3,3,3,13.744,7.025,False,new
từ góc độ,3,3,3,8.344,10.953,False,new
từ khắp nơi,3,14,13,10.419,10.235,False,new
được mở vào,3,3,3,5.575,10.819,False,new
đã được đặt,3,3,3,4.867,10.439,False,new
một phần là,3,7,6,4.354,10.696,False,new
phần là do,3,3,3,5.641,9.61,False,new
suy thoái kinh,3,12,7,13.796,6.463,False,new
thoái kinh tế,3,8,6,11.781,6.121,False,new
sẽ là năm,3,4,4,2.949,11.063,False,new
là năm nóng,3,8,5,6.607,9.202,False,new
năm nóng thứ,3,5,3,8.512,9.446,False,new
thứ trong lịch,3,3,2,6.798,7.859,False,new
lên toàn cầu,3,6,5,8.071,10.119,False,new
một dấu hiệu,3,5,5,7.644,9.45,False,new
độ toàn cầu,3,4,3,8.002,8.42,False,new
toàn cầu trong,3,7,5,6.538,8.823,False,new
cầu trong năm,3,3,2,4.404,8.202,False,new
ở mức cao,3,7,7,7.596,10.324,False,new
độ C so,3,3,3,11.546,4.307,False,new
C so với,3,3,3,9.651,6.756,False,new
so với trung,3,4,2,6.746,7.429,False,new
với trung bình,3,5,3,7.278,9.551,False,new
tiền công nghiệp.,3,3,3,8.742,9.011,False,new
năm thứ liên,3,6,5,7.572,7.117,False,new
liên tiếp có,3,3,2,6.102,9.705,False,new
có hiện tượng,3,4,4,5.826,10.286,False,new
nhiệt độ toàn,3,3,3,9.077,8.187,False,new
năm qua cũng,3,3,3,4.994,8.978,False,new
năm nóng nhất,3,6,4,7.761,8.947,False,new
nóng nhất trong,3,10,5,7.856,8.811,False,new
Hội nghị thượng,3,3,3,14.546,5.86,False,new
nghị thượng đỉnh,3,9,7,15.663,5.661,False,new
thượng đỉnh về,3,8,4,12.646,8.111,False,new
về khí hậu,3,4,4,8.245,9.999,False,new
Tổng thư ký,3,7,7,13.312,8.397,False,new
nhân loại đã,3,6,6,7.257,9.623,False,new
chứng kiến nhiều,3,5,4,8.271,9.737,False,new
của thời tiết,3,3,2,5.529,10.261,False,new
thời tiết cực,3,7,3,9.516,8.569,False,new
tiết cực đoan,3,6,3,13.908,5.654,False,new
độ tan băng,3,3,2,13.636,7.457,False,new
tệ đến mức,3,3,2,9.375,6.779,False,new
đến mức các,3,3,3,4.976,10.77,False,new
các nhà khoa,3,46,24,8.887,6.858,False,new
khoa học đã,3,10,8,7.707,8.407,False,new
cảnh báo về,3,6,4,8.885,9.281,False,new
về nguy cơ,3,3,3,8.681,8.788,False,new
mực nước biển,3,7,3,13.357,6.741,False,new
toàn cầu có,3,6,3,6.215,8.608,False,new
thành phố ven,3,3,3,12.854,6.043,False,new
đó sẽ là,3,4,4,4.196,10.11,False,new
là dấu hiệu,3,4,4,7.08,10.262,False,new
phải trải qua.,3,3,2,9.7,8.757,False,new
con số đáng,3,7,6,8.071,8.628,False,new
được đẩy lên,3,4,4,7.236,10.764,False,new
"tại châu Âu,",3,4,4,11.784,8.775,False,new
"châu Âu, châu",3,3,2,13.867,6.108,False,new
mùa hè năm,3,4,4,10.6,9.236,False,new
của mùa hè,3,3,3,9.544,9.83,False,new
tồi tệ nhất,3,6,5,13.605,6.907,False,new
tệ nhất lịch,3,3,3,10.332,6.085,False,new
nhất lịch sử,3,7,7,8.522,5.963,False,new
diễn ra liên,3,3,3,7.06,6.729,False,new
tiên trong lịch,3,13,11,8.13,5.048,False,new
chứng kiến mức,3,5,3,9.502,8.509,False,new
kiến mức nhiệt,3,5,3,10.141,6.525,False,new
kéo dài trong,3,6,6,9.625,8.914,False,new
trăm triệu người,3,3,3,8.967,6.833,False,new
triệu người trên,3,7,4,6.311,9.375,False,new
người trên khắp,3,9,7,7.765,7.465,False,new
trên khắp các,3,6,4,7.067,11.393,False,new
ở châu Âu,3,6,6,11.492,9.455,False,new
"vào tháng 5,",3,3,3,9.991,8.523,False,new
mức trung bình,3,4,4,9.146,7.597,False,new
trung bình từ,3,4,2,7.784,9.213,False,new
một số khu,3,3,3,6.047,7.049,False,new
khu vực phía,3,4,3,10.45,7.808,False,new
phía tây nam,3,3,3,14.938,6.987,False,new
"Bồ Đào Nha,",3,3,3,18.672,4.517,False,new
"Tây Ban Nha,",3,10,9,16.103,5.886,False,new
bắt đầu vào,3,6,5,6.795,9.853,False,new
đầu vào năm,3,3,3,4.119,10.056,False,new
ở Tây Ban,3,3,3,10.301,8.745,False,new
Tây Ban Nha.,3,8,5,16.239,5.838,False,new
Tây Ban Nha,3,39,17,16.044,7.036,False,new
và nhiệt độ,3,7,7,7.55,12.257,False,new
nhất từng được,3,6,6,6.191,10.42,False,new
ghi nhận vào,3,3,3,7.496,9.452,False,new
khi lần đầu,3,3,3,5.825,9.14,False,new
lo lắng và,3,7,6,9.795,10.993,False,new
mà tại đó,3,3,2,5.99,10.362,False,new
sẽ không thể,3,17,16,5.084,11.294,False,new
đây cũng là,3,20,17,6.225,10.232,False,new
cảnh báo rằng,3,3,3,9.618,8.586,False,new
những thảm họa,3,5,4,10.605,8.907,False,new
có nguy cơ,3,9,9,8.477,8.788,False,new
thường xuyên và,3,3,3,7.897,11.529,False,new
gì so với,3,3,3,6.688,9.107,False,new
với tình trạng,3,5,4,8.222,9.83,False,new
đã bị phá,3,3,2,6.797,10.484,False,new
bị phá hủy,3,4,3,12.043,6.454,False,new
ở quốc gia,3,5,4,6.882,11.134,False,new
các khu vực,3,16,10,8.454,10.293,False,new
"thấp kỷ lục,",3,3,3,14.715,6.256,False,new
sự ảnh hưởng,3,3,3,7.238,8.317,False,new
ảnh hưởng nghiêm,3,3,3,10.342,5.831,False,new
vụ cháy rừng,3,4,4,13.297,5.636,False,new
trên quy mô,3,4,4,8.849,8.966,False,new
khí thải carbon,3,9,6,14.132,6.226,False,new
Theo dữ liệu,3,3,3,10.142,10.611,False,new
và Tây Ban,3,3,3,8.777,9.854,False,new
đến tháng năm,3,3,2,4.991,10.601,False,new
"Tháng vừa qua,",3,3,3,12.133,8.594,False,new
nhất trong thập,3,3,3,7.242,6.965,False,new
trong ngày đầu,3,6,6,4.809,10.139,False,new
Hoa Kỳ và,3,5,5,9.067,11.271,False,new
sự nóng lên,3,4,4,8.366,9.596,False,new
nóng lên toàn,3,9,7,10.063,8.036,False,new
những bức ảnh,3,22,11,9.31,9.392,False,new
bức ảnh của,3,4,4,7.095,9.37,False,new
năm nay đã,3,6,6,5.602,10.051,False,new
khi hàng loạt,3,5,4,7.401,9.418,False,new
bật nhất là,3,3,3,6.21,7.607,False,new
nhất là ở,3,3,3,4.069,9.875,False,new
lũ lụt ở,3,6,4,13.712,8.282,False,new
nước này đã,3,4,3,5.227,9.849,False,new
lũ lụt là,3,3,2,11.805,8.754,False,new
đợt nắng nóng,3,11,5,16.017,6.526,False,new
liên quan tới,3,15,13,9.228,10.435,False,new
"Tuy nhiên, mức",3,3,3,9.138,9.825,False,new
mức độ nghiêm,3,4,3,10.192,6.254,False,new
độ nghiêm trọng,3,4,3,10.428,7.815,False,new
nghiêm trọng của,3,6,5,8.354,9.978,False,new
tệ nhất trong,3,3,3,7.648,7.506,False,new
của Hàn Quốc,3,5,5,7.6,10.495,False,new
lên đến hơn,3,3,3,5.844,10.39,False,new
hàng chục nghìn,3,6,6,12.621,6.988,False,new
chục nghìn người,3,5,5,11.696,6.727,False,new
ở nhiều nơi,3,3,3,6.861,10.431,False,new
miền Nam nước,3,3,2,9.496,8.413,False,new
được miêu tả,3,3,2,13.1,8.995,False,new
“một trong những,3,3,2,9.001,6.786,False,new
những cơn bão,3,6,5,12.246,8.219,False,new
cơn bão mạnh,3,3,2,13.655,6.322,False,new
trên tổng số,3,6,5,7.528,11.46,False,new
New York Times,3,6,6,18.025,5.595,False,new
hơn bất kỳ,3,3,3,7.752,9.29,False,new
người có kinh,3,3,2,4.035,7.083,False,new
nông nghiệp và,3,3,3,7.756,10.26,False,new
nhiều nhà khoa,3,4,4,7.465,6.358,False,new
Nhà nghiên cứu,3,3,3,11.689,8.664,False,new
gì đang xảy,3,4,4,9.714,4.232,False,new
hình khí hậu,3,3,2,8.424,8.251,False,new
hậu năm nay,3,5,2,7.574,6.7,False,new
một yếu tố,3,13,12,9.489,9.432,False,new
biểu tình chống,3,3,2,10.971,7.378,False,new
