term,n,freq,doc_freq,PMI,LRent,in_reference,status
thay vì tập trung,4,2,2,15.094,8.122,False,new
khí hậu đang tác,4,2,2,15.094,6.99,False,new
"Chính vì vậy, người",4,2,2,15.094,9.399,False,new
làm việc với VNPT,4,4,2,15.093,7.637,False,new
lai. Họ có thể,4,2,2,15.093,5.636,False,new
lĩnh vực thông tin,4,2,2,15.093,7.858,False,new
đánh giá trải nghiệm,4,2,2,15.093,9.277,False,new
"học, đặc biệt trong",4,2,2,15.093,7.909,False,new
những câu trả lời,4,2,2,15.093,9.086,False,new
vô tình bị biến,4,2,2,15.093,9.033,False,new
thường tập trung vào,4,6,4,15.092,9.747,False,new
giải pháp cụ thể,4,3,2,15.092,10.126,False,new
bố kết quả kinh,4,3,3,15.092,4.313,False,new
thiết kế để tôn,4,3,2,15.092,6.356,False,new
các tỉnh thành khác.,4,2,2,15.092,9.532,False,new
cách giải quyết hơn.,4,2,2,15.092,8.722,False,new
thông và giáo dục,4,3,2,15.091,8.56,False,new
kỷ lục và giúp,4,2,2,15.091,8.388,False,new
vẫn đem tiền về,4,2,2,15.091,11.099,False,new
những thách thức khoa,4,2,2,15.091,6.489,False,new
mỗi người trẻ ngoài,4,2,2,15.091,9.779,False,new
cùng gia đình bố,4,2,2,15.091,9.527,False,new
"trước đây, Microsoft và",4,2,2,15.09,12.218,False,new
tục bán vốn nhà,4,2,2,15.09,5.434,False,new
sang một kiểu mới,4,2,2,15.09,8.957,False,new
tiếng nói nhỏ trên,4,2,2,15.09,8.512,False,new
từ thời đại học.,4,2,2,15.089,9.569,False,new
mềm của công nghệ.,4,2,2,15.089,4.752,False,new
vẫn nằm ở quyết,4,2,2,15.089,8.259,False,new
Nội và TP.HCM để,4,3,2,15.088,6.936,False,new
được thảo luận một,4,2,2,15.088,11.235,False,new
"được phát huy, được",4,2,2,15.088,11.691,False,new
tăng giá cổ phiếu,4,2,2,15.088,8.843,False,new
gây chú ý với,4,6,5,15.087,10.277,False,new
buộc chúng ta vào,4,2,2,15.087,8.325,False,new
với ý nghĩa sang,4,2,2,15.086,10.125,False,new
"tìm những công ty,",4,2,2,15.086,7.293,False,new
chia sẻ tại đại,4,2,2,15.086,8.181,False,new
"nhuận được đầu tư,",4,2,2,15.086,4.507,False,new
pháp giúp máy tính,4,2,2,15.086,6.85,False,new
của Đại học Quân,4,2,2,15.086,9.305,False,new
quyết các vấn đề,4,12,9,15.085,8.393,False,new
tổng giá trị tỷ,4,2,2,15.085,7.741,False,new
hậu Thế giới đang,4,2,2,15.085,7.259,False,new
vốn đầu tư trực,4,2,2,15.084,6.463,False,new
báo của Gartner và,4,2,2,15.084,10.604,False,new
của BOO hoàn toàn,4,2,2,15.084,10.677,False,new
"hóa, mà ở đó",4,2,2,15.084,6.659,False,new
nghiệm làm quản lý,4,2,2,15.083,6.27,False,new
hàng. Những thành công,4,2,2,15.083,5.685,False,new
qua trí thông minh,4,2,2,15.083,8.234,False,new
việc Facebook phát triển,4,2,2,15.083,8.505,False,new
chơi sáng tạo liên,4,2,2,15.083,6.125,False,new
chiếm đến tổng số,4,2,2,15.083,9.639,False,new
xuất hiện ấn tượng,4,4,4,15.082,8.319,False,new
tiếp tục phân tích,4,2,2,15.082,8.173,False,new
USD ở Mỹ tăng,4,2,2,15.082,6.712,False,new
mà vẫn đảm bảo,4,2,2,15.082,9.536,False,new
bị loại bỏ trên,4,4,2,15.081,9.03,False,new
nhờ đó mà lợi,4,2,2,15.081,7.365,False,new
"từ Trung Quốc, Việt",4,2,2,15.081,7.966,False,new
thức ký kết hợp,4,2,2,15.081,6.59,False,new
so với tháng trước.,4,5,3,15.08,8.304,False,new
dịch bằng chuyển đổi,4,2,2,15.08,8.427,False,new
toàn những lời hứa,4,2,2,15.08,5.245,False,new
thể dễ dàng điều,4,2,2,15.08,6.184,False,new
sẽ góp phần thúc,4,2,2,15.08,8.045,False,new
có chuyến xuyên Việt,4,2,2,15.08,7.826,False,new
"từ năm 2012, nhưng",4,2,2,15.08,11.038,False,new
kinh tế tư nhân,4,9,3,15.079,9.144,False,new
House phải là đơn,4,4,2,15.079,2.727,False,new
tục mạnh mẽ khi,4,2,2,15.079,6.841,False,new
"hóa công nghệ, mà",4,2,2,15.079,8.459,False,new
"có lợi cho hãng,",4,2,2,15.078,8.108,False,new
từ đâu để trả,4,2,2,15.078,8.879,False,new
diễn biến gần đây,4,2,2,15.078,7.665,False,new
"đồng chỉ người làm,",4,2,2,15.078,7.383,False,new
nhằm cạnh tranh với,4,2,2,15.078,10.525,False,new
điều kiện do khí,4,2,2,15.078,8.702,False,new
về báo cáo tài,4,2,2,15.077,8.959,False,new
nó ảnh hưởng tới,4,2,2,15.077,10.009,False,new
gốc nước vẫn cho,4,2,2,15.077,7.545,False,new
vinh danh và trao,4,2,2,15.076,4.466,False,new
của con ruồi để,4,2,2,15.076,12.227,False,new
hành động bảo vệ,4,2,2,15.076,7.444,False,new
"mới, từ đó mở",4,2,2,15.075,7.307,False,new
Điều này góp phần,4,2,2,15.074,9.712,False,new
năm sau khi niêm,4,2,2,15.074,4.953,False,new
vấn đề khiến con,4,2,2,15.074,7.41,False,new
chỉ đơn giản là,4,6,6,15.073,10.902,False,new
Để phục vụ cho,4,2,2,15.073,9.475,False,new
cho người hâm mộ,4,4,4,15.072,10.542,False,new
năng lượng tái tạo,4,3,3,15.072,7.015,False,new
"Bên cạnh đó, nhiều",4,3,3,15.072,10.58,False,new
và bảo vệ môi,4,3,3,15.072,8.214,False,new
đặt thêm ứng dụng,4,2,2,15.072,9.829,False,new
Nam cũng hòa chung,4,2,2,15.072,4.834,False,new
đang làm cố vấn,4,2,2,15.071,7.391,False,new
dịch khiến hàng loạt,4,2,2,15.071,8.149,False,new
sử dụng chủ yếu,4,2,2,15.071,6.999,False,new
với vị tỷ phú,4,4,2,15.07,9.254,False,new
kinh khủng hơn bạn,4,2,2,15.07,9.314,False,new
người tuổi Mão có,4,2,2,15.07,9.42,False,new
Effects) là một hiện,4,2,2,15.07,4.825,False,new
suốt thời gian qua,4,2,2,15.07,7.541,False,new
tiêu cực tới hoạt,4,2,2,15.07,4.859,False,new
tảo có thể sinh,4,2,2,15.07,6.416,False,new
đều trở nên bình,4,2,2,15.07,9.011,False,new
tôi là Giám đốc,4,2,2,15.069,7.654,False,new
về quản trị tài,4,2,2,15.069,8.959,False,new
việc áp dụng quy,4,2,2,15.069,6.441,False,new
màn hình cảm ứng,4,6,4,15.068,7.692,False,new
quốc gia Đông Nam,4,3,3,15.068,9.903,False,new
như các loại mực,4,2,2,15.068,7.939,False,new
thuyết nổi tiếng của,4,2,2,15.068,9.162,False,new
Người làm công ăn,4,7,4,15.067,9.544,False,new
sự phát triển bền,4,5,5,15.067,6.843,False,new
được mục tiêu đó.,4,4,4,15.066,10.057,False,new
ảnh và quay video,4,3,3,15.066,7.845,False,new
quy mô lớn nhất,4,2,2,15.066,8.637,False,new
rộng hệ thống giải,4,2,2,15.066,7.048,False,new
"tạo ra cái mới,",4,2,2,15.066,8.593,False,new
Grass là một bộ,4,2,2,15.066,5.809,False,new
về cuộc đời đầy,4,2,2,15.066,10.005,False,new
mô hình kinh doanh,4,7,7,15.065,6.539,False,new
an ninh và đối,4,2,2,15.065,7.355,False,new
chiến lược của hãng,4,2,2,15.065,8.803,False,new
"đầu tư, thông qua",4,2,2,15.065,9.995,False,new
vọng tác động trực,4,2,2,15.065,4.146,False,new
phần rợn người của,4,2,2,15.065,10.423,False,new
độ tăng trưởng kinh,4,4,4,15.064,6.159,False,new
PCI từ năm trở,4,2,2,15.064,3.733,False,new
Các vị trí tiếp,4,2,2,15.064,8.74,False,new
khí hậu của Liên,4,2,2,15.064,5.68,False,new
là một bước ngoặt,4,2,2,15.064,7.997,False,new
buổi trình diễn thời,4,3,3,15.063,6.364,False,new
Tư được đánh giá,4,3,3,15.063,7.047,False,new
phải cắt giảm nhiều,4,2,2,15.063,9.886,False,new
hỗ trợ của Tập,4,2,2,15.063,5.459,False,new
International có khoảng hơn,4,2,2,15.063,6.77,False,new
tiếp tục phát triển,4,9,9,15.062,8.92,False,new
tiếp tục tăng trưởng,4,3,3,15.062,8.977,False,new
người hâm mộ khi,4,2,2,15.062,10.512,False,new
Nam và Vingroup dễ,4,2,2,15.062,4.542,False,new
"có giá, giá triệu",4,2,2,15.062,9.852,False,new
khách hàng tiềm năng,4,2,2,15.062,9.646,False,new
F&B không xuất hiện,4,2,2,15.062,6.934,False,new
những bước tiến vượt,4,2,2,15.062,7.557,False,new
những ca khúc này,4,2,2,15.062,9.431,False,new
chiến dịch truyền thông,4,2,2,15.062,7.86,False,new
thành xuất sắc nhiệm,4,3,3,15.061,7.861,False,new
tương lai như xe,4,2,2,15.061,9.712,False,new
hoặc nhân viên hỗ,4,2,2,15.061,6.071,False,new
chỉnh hiện còn khoảng,4,2,2,15.061,5.932,False,new
"hành trình, đã làm",4,2,2,15.061,9.049,False,new
trẻ cùng giải cứu,4,2,2,15.061,8.268,False,new
các món đồ dùng,4,2,2,15.061,10.327,False,new
ra các phong trào,4,2,2,15.061,6.509,False,new
phải lo chuyện nhà,4,2,2,15.06,8.856,False,new
vượt qua trí thông,4,2,2,15.06,7.962,False,new
thương mại thì phải,4,2,2,15.06,10.1,False,new
giữ chân người dùng,4,2,2,15.06,8.854,False,new
nói BOO là doanh,4,2,2,15.06,7.885,False,new
của cặp đôi diễn,4,2,2,15.06,10.016,False,new
tượng trưng cho sự,4,8,5,15.059,7.202,False,new
mình trên nền tảng,4,2,2,15.059,8.245,False,new
để đối phó với,4,5,5,15.058,12.003,False,new
"USD, tăng so với",4,4,4,15.058,7.461,False,new
từ đó tối ưu,4,2,2,15.058,8.702,False,new
nhà đầu tư rút,4,2,2,15.058,7.609,False,new
lần nó được tra,4,2,2,15.058,8.644,False,new
khí hậu tại Trung,4,2,2,15.058,5.946,False,new
độ hiệu suất cao,4,2,2,15.058,8.068,False,new
dịch lấy hình ảnh,4,2,2,15.058,8.634,False,new
"theo học, đã vô",4,2,2,15.058,7.959,False,new
Trái ngược với không,4,2,2,15.058,8.38,False,new
so với năm ngoái.,4,6,6,15.057,7.065,False,new
tỷ phú công nghệ,4,5,3,15.057,9.589,False,new
xúc trực tiếp với,4,3,3,15.057,7.962,False,new
của dàn nghệ sĩ,4,3,3,15.057,11.22,False,new
suất lợi nhuận của,4,2,2,15.057,8.152,False,new
thuế quan tỷ đồng,4,2,2,15.057,7.547,False,new
thân về năm 2021.,4,2,2,15.057,6.769,False,new
"thận, có thể ảnh",4,2,2,15.057,4.968,False,new
Thông tư về tỷ,4,2,2,15.057,7.323,False,new
tăng lãi suất trong,4,2,2,15.057,9.826,False,new
sử dụng khác nhau,4,2,2,15.057,8.922,False,new
trên bối cảnh này,4,2,2,15.057,10.571,False,new
có thể mong đợi,4,7,3,15.056,9.469,False,new
nghiệp như Vân còn,4,2,2,15.056,7.06,False,new
để máy trả lời,4,2,2,15.056,10.574,False,new
quá thân cận với,4,2,2,15.056,10.359,False,new
ra quyết định dựa,4,2,2,15.056,5.158,False,new
di cư khi những,4,2,2,15.056,9.841,False,new
Các nhà cung cấp,4,2,2,15.056,10.618,False,new
trang bị bộ vi,4,2,2,15.056,7.031,False,new
đột phá trong thiết,4,2,2,15.056,5.472,False,new
lục trước đó vào,4,4,2,15.055,6.302,False,new
dấu một bước chuyển,4,2,2,15.055,6.365,False,new
chính là BOO Đại,4,2,2,15.055,6.914,False,new
để tổ chức lễ,4,3,3,15.054,9.181,False,new
TOPICA trước khi ra,4,2,2,15.054,6.993,False,new
là nơi vinh danh,4,2,2,15.054,9.026,False,new
của trợ lý ảo,4,3,2,15.053,10.376,False,new
lâu dài và khả,4,2,2,15.053,4.362,False,new
các khu du lịch,4,2,2,15.053,8.676,False,new
"chúng tôi, không phải",4,2,2,15.052,10.418,False,new
thực hiện cái gọi,4,2,2,15.052,8.895,False,new
trong những khía cạnh,4,4,4,15.051,9.525,False,new
ta sẽ biết mối,4,2,2,15.051,3.44,False,new
lệ lần lượt là,4,2,2,15.051,7.907,False,new
nhắc tới khi nói,4,2,2,15.051,7.407,False,new
những người trẻ. Có,4,2,2,15.051,8.05,False,new
là nhóm xác lập,4,2,2,15.051,10.09,False,new
thủ xuất sắc nhất,4,7,6,15.05,7.299,False,new
Hoa hậu Việt Nam,4,6,5,15.05,9.627,False,new
"phải có thương hiệu,",4,2,2,15.05,7.135,False,new
chúng ta được gì?,4,2,2,15.05,8.213,False,new
Sức khỏe của người,4,2,2,15.05,8.435,False,new
chúng ta xử lý,4,2,2,15.05,9.912,False,new
gây bất ngờ với,4,2,2,15.05,10.277,False,new
tổng kết đánh giá,4,4,2,15.049,9.141,False,new
"số, chúng ta sẽ",4,2,2,15.049,7.511,False,new
giải đấy đều có,4,2,2,15.049,9.323,False,new
dựa trên các tấm,4,2,2,15.049,7.299,False,new
dễ như nâng cấp,4,2,2,15.049,9.422,False,new
khá bình ổn và,4,2,2,15.049,11.674,False,new
vì đi đâu cũng,4,2,2,15.049,9.535,False,new
lệch so với điểm,4,2,2,15.049,6.601,False,new
"cứu, phát triển và",4,3,3,15.048,6.798,False,new
tung sẽ khiến bạn,4,2,2,15.048,8.296,False,new
ta tìm kiếm nhiều,4,2,2,15.048,7.478,False,new
quy định hoặc cơ,4,2,2,15.048,7.468,False,new
cam kết giao trong,4,2,2,15.048,8.569,False,new
Tuy nhiên trong quý,4,2,2,15.047,9.907,False,new
gặp vấn đề về,4,2,2,15.047,9.996,False,new
đưa ra phương án,4,2,2,15.047,9.375,False,new
kỷ rất quan tâm,4,2,2,15.047,8.256,False,new
Samsung một lần nữa,4,2,2,15.047,8.237,False,new
độ C vào năm,4,2,2,15.047,9.069,False,new
giấy và kẻ một,4,2,2,15.046,8.905,False,new
công Bạn muốn khách,4,2,2,15.046,7.798,False,new
giữ giá trị đồng,4,2,2,15.046,8.388,False,new
thấy danh sách hiện,4,2,2,15.045,8.13,False,new
đẩy sự phát triển,4,8,7,15.044,7.023,False,new
do CEO và quản,4,2,2,15.044,6.112,False,new
biệt thích đến khu,4,2,2,15.044,3.568,False,new
trong giai đoạn tiếp,4,2,2,15.044,9.472,False,new
nhà sáng tạo nội,4,6,5,15.043,6.551,False,new
thế nào thì đứng,4,2,2,15.043,7.658,False,new
giúp tăng trải nghiệm,4,2,2,15.043,9.702,False,new
rồi trở về chọn,4,2,2,15.043,9.304,False,new
đa dạng cùng sự,4,2,2,15.043,9.359,False,new
"hơn, vì chúng tôi",4,2,2,15.043,8.943,False,new
thắng của Mireia tại,4,3,2,15.042,7.272,False,new
ra kết luận rằng,4,2,2,15.042,9.366,False,new
"vô cùng tự nhiên,",4,2,2,15.042,9.877,False,new
phim sẽ khép lại,4,2,2,15.042,9.106,False,new
điều hành của TOPICA,4,4,2,15.041,7.255,False,new
những bức ảnh ấn,4,3,2,15.041,6.799,False,new
thuận tiện trong việc,4,2,2,15.041,9.011,False,new
hóa sẽ ngay lập,4,2,2,15.041,7.946,False,new
anh còn nổi tiếng,4,2,2,15.041,9.153,False,new
"xã hội, thành công",4,2,2,15.041,6.725,False,new
"nghiệp thực sự, có",4,4,2,15.04,6.622,False,new
cảm giác như đang,4,4,3,15.04,9.858,False,new
dự lễ ra mắt,4,3,3,15.04,9.352,False,new
ý nghĩa với cộng,4,2,2,15.04,6.214,False,new
nước Mỹ như tượng,4,3,3,15.039,9.074,False,new
tiếng ồn được tạo,4,2,2,15.039,7.409,False,new
quá khó hiểu khi,4,2,2,15.039,10.449,False,new
đảm bảo thiết bị,4,2,2,15.039,9.461,False,new
Ở mảng phim và,4,2,2,15.038,11.533,False,new
tăng thì cần duy,4,2,2,15.038,6.808,False,new
và con voi bị,4,2,2,15.038,12.955,False,new
những bức ảnh đẹp,4,4,3,15.037,9.614,False,new
"vẫn phải ăn, các",4,2,2,15.037,10.834,False,new
giàu năm qua trở,4,2,2,15.037,4.353,False,new
"triển, khi những nền",4,2,2,15.037,2.398,False,new
điều kiện môi trường,4,3,3,15.036,9.824,False,new
rất dễ xảy ra,4,2,2,15.036,10.292,False,new
thế giới chia sẻ,4,2,2,15.036,8.443,False,new
sang những thách thức,4,2,2,15.036,9.184,False,new
đổi khí hậu đang,4,2,2,15.036,7.759,False,new
giữ trên vốn điều,4,2,2,15.035,7.611,False,new
năng suất hơn ngay,4,2,2,15.035,6.278,False,new
nữa ảnh hưởng đến,4,2,2,15.035,8.927,False,new
là nguồn cảm hứng,4,3,3,15.034,9.157,False,new
chuyện của tương lai.,4,2,2,15.034,6.127,False,new
phải trực tiếp phục,4,2,2,15.034,7.558,False,new
"phim và truyền hình,",4,2,2,15.034,7.698,False,new
diễn xuất ấn tượng,4,2,2,15.034,8.888,False,new
nhất luôn ít kinh,4,2,2,15.033,6.874,False,new
từ chức chủ tịch,4,2,2,15.033,9.551,False,new
từ các hộp đêm,4,2,2,15.033,9.632,False,new
nhìn của show diễn,4,2,2,15.033,7.623,False,new
tin thú vị về,4,2,2,15.033,8.922,False,new
"thúc, và khi nhìn",4,2,2,15.033,4.424,False,new
góp vốn mở một,4,2,2,15.033,8.86,False,new
giảm thêm khi mô,4,2,2,15.032,7.617,False,new
"nước, tập hợp nhiều",4,2,2,15.032,8.644,False,new
kể những câu chuyện,4,4,4,15.031,8.696,False,new
mà bà rất tâm,4,2,2,15.031,10.544,False,new
một trải nghiệm thú,4,2,2,15.031,7.089,False,new
có thể khai thác,4,3,3,15.03,9.078,False,new
Một lý do khác,4,2,2,15.03,9.645,False,new
cánh nhà báo để,4,2,2,15.03,9.211,False,new
chứng minh cho lời,4,2,2,15.03,8.594,False,new
thông tấn nhà nước,4,2,2,15.03,10.058,False,new
đồng liên chính phủ,4,2,2,15.03,8.763,False,new
thiện và xây dựng,4,2,2,15.03,6.004,False,new
Tối ngày bạn sẽ,4,2,2,15.029,7.805,False,new
giảm năng suất theo,4,2,2,15.029,9.456,False,new
lượt đi trên sân,4,2,2,15.029,5.634,False,new
lựa chọn để tìm,4,2,2,15.029,6.629,False,new
thay đổi cuộc sống,4,2,2,15.029,9.292,False,new
tăng trưởng trong bối,4,3,3,15.028,5.855,False,new
thân cận với đại,4,2,2,15.028,6.253,False,new
hy vọng các bạn,4,2,2,15.028,8.229,False,new
thức quay trở lại,4,2,2,15.028,7.61,False,new
bất ngờ phát hiện,4,2,2,15.028,9.963,False,new
tích học tập đáng,4,4,2,15.027,7.89,False,new
phần trăm so với,4,3,2,15.027,9.959,False,new
"một tầm cao mới,",4,2,2,15.027,9.299,False,new
dài chứ không phải,4,2,2,15.027,8.87,False,new
lợi nhuận lên trên,4,2,2,15.027,9.286,False,new
"vui nhất, với kết",4,2,2,15.027,7.088,False,new
sắc nhất tại Liên,4,2,2,15.027,5.626,False,new
sự tiến bộ rõ,4,2,2,15.027,8.133,False,new
đáng kinh ngạc của,4,3,3,15.025,10.903,False,new
thông tin quản lý,4,2,2,15.025,10.088,False,new
"người làm, giờ một",4,2,2,15.025,10.173,False,new
tại đêm chung kết,4,2,2,15.025,9.151,False,new
phí nhân công Bạn,4,2,2,15.024,4.815,False,new
tổng đài là chúng,4,2,2,15.024,6.693,False,new
không hài lòng việc,4,2,2,15.024,11.571,False,new
tuổi sử dụng mạng,4,2,2,15.024,7.146,False,new
cửa hàng nhận đơn,4,2,2,15.024,6.605,False,new
điển hình về hiệu,4,2,2,15.023,7.031,False,new
rất nhiều người tò,4,2,2,15.023,5.565,False,new
cổ phần hóa theo,4,2,2,15.022,9.225,False,new
mạnh mẽ khi dịch,4,2,2,15.022,7.803,False,new
tham gia Hội đồng,4,2,2,15.022,9.42,False,new
đã trở thành cốt,4,2,2,15.022,7.37,False,new
hỗ trợ tài chính,4,2,2,15.022,8.386,False,new
cải thiện nó và,4,2,2,15.022,10.669,False,new
trao giải chính thức,4,5,4,15.021,7.863,False,new
trên không gian mạng.,4,2,2,15.021,8.988,False,new
mà tự thân nó,4,2,2,15.021,10.298,False,new
mong muốn mọi người,4,3,3,15.02,9.195,False,new
nghiệp thường do chưa,4,2,2,15.02,5.937,False,new
ra mẫu xe phù,4,2,2,15.02,5.244,False,new
ngoài xã hội còn,4,2,2,15.019,8.783,False,new
người dùng. Điều này,4,3,3,15.018,9.339,False,new
dựng môi trường làm,4,2,2,15.018,6.198,False,new
những cái tên xa,4,2,2,15.018,9.002,False,new
"của AI"", đã phát",4,2,2,15.018,9.166,False,new
với đội ngũ nhân,4,3,3,15.017,10.332,False,new
những chiến binh trên,4,2,2,15.017,9.964,False,new
máy hành chính Nhà,4,2,2,15.017,8.006,False,new
số đáng kể so,4,2,2,15.017,4.662,False,new
được nhận lương đầy,4,4,2,15.016,10.07,False,new
vụ của khách sạn,4,3,3,15.016,5.887,False,new
quyết những bài toán,4,2,2,15.016,8.351,False,new
"nhất, là nhiệm vụ",4,2,2,15.016,9.002,False,new
hệ thống cơ sở,4,2,2,15.016,6.456,False,new
"với Google trước đây,",4,2,2,15.015,10.377,False,new
hiến cho doanh nghiệp,4,2,2,15.015,6.47,False,new
những cải tiến đáng,4,2,2,15.015,8.756,False,new
cố chia chúng thành,4,2,2,15.014,7.983,False,new
xã hội hồi đầu,4,2,2,15.014,7.027,False,new
có giá. Khi công,4,2,2,15.014,9.231,False,new
diện trả lời cho,4,2,2,15.014,7.861,False,new
"nhiều tiền, thế nhưng",4,2,2,15.014,9.863,False,new
thời hạn ngày kể,4,2,2,15.014,7.489,False,new
"của chúng ta, đang",4,2,2,15.014,11.667,False,new
hiện trên nền tảng,4,4,2,15.013,8.146,False,new
hóa ẩm thực của,4,4,4,15.013,9.693,False,new
là những ví dụ,4,3,3,15.013,8.448,False,new
tập trung phát triển,4,5,4,15.012,9.182,False,new
"thời Covid-19, các doanh",4,2,2,15.012,7.522,False,new
nghệ cần đặt câu,4,2,2,15.012,3.381,False,new
muốn chi số tiền,4,2,2,15.012,8.481,False,new
trên con đường khởi,4,2,2,15.012,8.766,False,new
bệnh nhân trước đó,4,2,2,15.012,8.135,False,new
đã được xử lý.,4,2,2,15.012,9.091,False,new
nguyên liệu sản xuất,4,2,2,15.012,7.616,False,new
thương vụ mua lại,4,4,4,15.011,9.987,False,new
những yếu tố khác,4,3,3,15.011,8.971,False,new
tuệ nhân tạo mới,4,3,2,15.011,5.147,False,new
Thế giới đang chuyển,4,2,2,15.011,7.92,False,new
cho rằng chúng tràn,4,2,2,15.011,8.716,False,new
học hỏi từ dữ,4,2,2,15.011,5.154,False,new
sau khi bị bão,4,2,2,15.011,8.922,False,new
triệu USD ở thị,4,4,2,15.01,6.329,False,new
phải xác thực tài,4,4,2,15.01,7.711,False,new
tỏ sự quan tâm,4,2,2,15.01,6.993,False,new
không hề nhỏ nhưng,4,2,2,15.01,11.042,False,new
ứng nhu cầu làm,4,2,2,15.01,8.964,False,new
sẽ dâng lên từ,4,2,2,15.01,11.476,False,new
hậu khiến fan của,4,2,2,15.01,8.296,False,new
công nghệ cao Hòa,4,8,6,15.009,7.486,False,new
cũng cần theo dõi,4,2,2,15.009,10.151,False,new
thống giám sát của,4,2,2,15.009,7.826,False,new
trung tâm của Dinh,4,2,2,15.009,4.374,False,new
thay vì bị bỏ,4,2,2,15.009,9.028,False,new
kế hoạch kết hợp,4,3,3,15.008,6.52,False,new
ở quy mô lớn,4,2,2,15.008,10.24,False,new
lệ này thay đổi,4,2,2,15.008,6.443,False,new
hàng vẫn phải tồn,4,2,2,15.008,6.598,False,new
giảm chi phí đầu,4,2,2,15.008,8.418,False,new
nằm trong hạng mục,4,2,2,15.008,7.714,False,new
các cuộc thi nhan,4,3,3,15.007,6.049,False,new
"hàng là trung tâm,",4,2,2,15.007,7.262,False,new
"ra, những tài khoản",4,2,2,15.007,5.413,False,new
ở chung kết lượt,4,2,2,15.007,9.843,False,new
đầu xu hướng thị,4,2,2,15.007,6.889,False,new
tối ưu trong hoạt,4,2,2,15.006,5.939,False,new
"thị trường hiện tại,",4,2,2,15.006,8.595,False,new
hai trung tâm triển,4,2,2,15.006,8.677,False,new
đánh giá cao tầm,4,2,2,15.006,7.519,False,new
thông qua kế hoạch,4,2,2,15.006,9.466,False,new
riêng mình trên nền,4,2,2,15.006,6.166,False,new
nhất khi nhìn song,4,2,2,15.006,7.834,False,new
dự án môi trường,4,2,2,15.006,9.876,False,new
trung thành nguyên tác,4,2,2,15.006,7.535,False,new
nghệ chỉ chiếm tỷ,4,2,2,15.005,4.624,False,new
cặp đôi này đã,4,2,2,15.005,8.526,False,new
phương dùng AI để,4,2,2,15.005,9.36,False,new
vận trình tình cảm,4,2,2,15.005,7.051,False,new
đúng tiêu chuẩn cũng,4,2,2,15.005,8.762,False,new
lược của Tiki có,4,2,2,15.005,5.409,False,new
quy tụ các nhà,4,2,2,15.005,8.783,False,new
vật dụng bị bỏ,4,2,2,15.005,7.65,False,new
cho chất lượng in,4,2,2,15.005,10.041,False,new
vọng góp phần làm,4,2,2,15.005,7.385,False,new
như các biện pháp,4,2,2,15.004,10.261,False,new
với những khu trồng,4,3,3,15.003,8.388,False,new
ra tại thủ đô,4,3,3,15.003,7.323,False,new
dân trên khắp thế,4,2,2,15.003,6.486,False,new
"sự nghiệp công lập,",4,2,2,15.002,7.12,False,new
"phát triển doanh nghiệp,",4,2,2,15.002,9.307,False,new
khá linh hoạt và,4,2,2,15.002,11.674,False,new
đặc trưng của dòng,4,2,2,15.002,9.282,False,new
điểm năm này. Tháng,4,2,2,15.002,8.147,False,new
không gian được thoả,4,2,2,15.002,5.882,False,new
những thành tựu đáng,4,3,3,15.001,8.756,False,new
báo cáo của Google,4,2,2,15.001,7.814,False,new
"hỏi của khách hàng,",4,2,2,15.001,6.348,False,new
từ ngữ được tra,4,2,2,15.001,9.81,False,new
của đám người đeo,4,2,2,15.001,9.738,False,new
vị tỷ phú công,4,2,2,15.0,7.314,False,new
lưu thông hàng hóa,4,2,2,15.0,8.719,False,new
để phục vụ nhu,4,2,2,15.0,6.671,False,new
công việc sáng tạo.,4,2,2,15.0,8.648,False,new
không với rác thải,4,2,2,15.0,9.698,False,new
cả nước. Đây là,4,3,3,14.999,9.982,False,new
lại trải nghiệm tốt,4,3,3,14.999,8.45,False,new
về lối sống không,4,2,2,14.999,10.573,False,new
xu thế toàn cầu,4,2,2,14.999,8.324,False,new
rằng hiểu rõ các,4,2,2,14.999,9.084,False,new
hóa truyền thống thành,4,2,2,14.999,7.795,False,new
suốt cả năm nay.,4,2,2,14.999,7.208,False,new
"đó, mảng kinh doanh",4,2,2,14.998,6.237,False,new
Vân còn phải làm,4,2,2,14.998,7.777,False,new
chủ yếu do chính,4,2,2,14.998,8.736,False,new
định kiến xã hội,4,2,2,14.998,8.369,False,new
với rác thải đã,4,2,2,14.998,11.131,False,new
ở tập đoàn lớn,4,4,2,14.997,10.24,False,new
"Tuy nhiên, phần lớn",4,2,2,14.997,9.825,False,new
"liệu khách hàng, các",4,2,2,14.997,7.861,False,new
lợi ích lớn cho,4,2,2,14.997,9.406,False,new
"một nấc, và giá",4,2,2,14.997,9.365,False,new
giới thiệu thế hệ,4,2,2,14.997,6.036,False,new
"chuyên gia cho rằng,",4,3,3,14.996,8.425,False,new
Google sẽ gặp rất,4,2,2,14.996,7.985,False,new
sự chào đón của,4,2,2,14.996,10.781,False,new
"thương hiệu, là phải",4,2,2,14.996,10.1,False,new
Việt Nam. Theo vị,4,2,2,14.996,8.683,False,new
mắt vào khoảng giữa,4,2,2,14.996,6.583,False,new
hành tinh trong thập,4,2,2,14.996,6.538,False,new
diện Việt Nam Lan,4,4,4,14.995,6.456,False,new
nghệ hỗ trợ con,4,2,2,14.995,5.364,False,new
còn quy tụ các,4,2,2,14.995,10.541,False,new
Có lẽ đây là,4,3,3,14.994,10.877,False,new
