term,n,freq,doc_freq,PMI,LRent,in_reference,status
主动 是 最 大,4,3,3,12.383,9.272,False,new
发展 走 好 新,4,3,3,12.365,9.667,False,new
解决 问题 的 方案,4,3,2,12.361,9.949,False,new
来 规模 最 大,4,3,2,12.337,10.065,False,new
方针 党 的 大,4,3,3,12.302,7.835,False,new
我 来 做 一个,4,4,4,12.3,11.99,False,new
个 欧洲 国 家,4,3,2,12.21,11.282,False,new
更 高 更 好,4,3,3,12.102,11.454,False,new
北京 来 到 上海,4,3,3,12.057,8.625,False,new
变化 就 是 我们,4,3,3,11.986,8.534,False,new
我国 经济 发展 中,4,3,3,11.981,10.899,False,new
这里 就 是 为,4,3,3,11.829,10.066,False,new
法国 等 国 家,4,3,3,11.678,11.241,False,new
大 以 来 总书记,4,3,3,11.637,8.718,False,new
我们 国 家 自己,4,3,3,11.347,9.757,False,new
国 家 治理 中,4,3,3,11.324,11.119,False,new
全球 个 国 家,4,4,4,11.185,11.59,False,new
党 的 大 作出,4,4,3,11.077,8.327,False,new
党 的 思想 建设,4,3,3,11.025,10.15,False,new
中国 共产党 在 新,4,3,3,10.964,10.61,False,new
中国 为 中国 战略,4,4,2,10.786,10.922,False,new
国 家 对 社会,4,4,2,10.657,10.254,False,new
战略 上 的 坚持,4,3,3,10.331,9.035,False,new
不 是 发展 问题,4,3,3,8.873,12.487,False,new
