term,n,freq,doc_freq,PMI,LRent,in_reference,status
"án chưa có hiệu quả,",5,2,2,22.536,5.153,False,new
"là 15%, ngành công nghệ",5,2,2,22.536,10.796,False,new
vụ mạng xã hội sử,5,2,2,22.536,3.895,False,new
cứu một con ngựa ở,5,2,2,22.536,7.467,False,new
rác. xuất hiện trên nhiều,5,2,2,22.536,6.724,False,new
ngờ với thành công ngoạn,5,2,2,22.536,2.097,False,new
trong hành trình chinh phục,5,3,3,22.535,9.41,False,new
mình tại khu vực Đông,5,2,2,22.534,6.565,False,new
đồng đô la trong năm,5,2,2,22.534,9.921,False,new
nhất trí với chủ trương,5,2,2,22.533,7.119,False,new
phải chịu nhiều áp lực,5,2,2,22.533,8.957,False,new
bảo đảm các cân đối,5,2,2,22.533,6.693,False,new
suốt nhiều năm qua. Anh,5,2,2,22.533,7.1,False,new
hết sức lưu ý đến,5,2,2,22.532,9.6,False,new
mặc dù chưa bị từ,5,2,2,22.532,9.695,False,new
trong cuộc chiến kéo dài,5,2,2,22.532,10.772,False,new
đa dạng của doanh nghiệp.,5,2,2,22.532,8.535,False,new
cuộc chiến kéo dài trong,5,2,2,22.532,9.087,False,new
các startup là Founder rất,5,2,2,22.531,9.348,False,new
tại sân bay quốc tế,5,2,2,22.531,11.11,False,new
điều kiện thời tiết khắc,5,2,2,22.531,8.406,False,new
doanh điện thoại thông minh,5,2,2,22.531,8.402,False,new
điệp sống xanh đến với,5,2,2,22.531,6.336,False,new
lại như thế nào. Để,5,2,2,22.53,8.625,False,new
tạo cho trẻ em vùng,5,2,2,22.53,8.076,False,new
đột phá chưa từng có,5,2,2,22.53,8.489,False,new
"được đưa ra, khán giả",5,2,2,22.53,10.58,False,new
"cứ đâu, từ trong nhà",5,2,2,22.53,7.274,False,new
chiến dịch truyền thông đầy,5,2,2,22.53,8.851,False,new
"trình quay, hiện chưa có",5,2,2,22.53,7.877,False,new
khoản bằng số định danh,5,4,2,22.529,6.342,False,new
4/2021 là những diễn biến,5,2,2,22.529,4.131,False,new
internet cho các câu hỏi,5,2,2,22.529,7.302,False,new
"nên, khi đầu tư tôi",5,2,2,22.528,5.765,False,new
triệu USD với hãng ô,5,2,2,22.528,5.549,False,new
ngày ông cứu sống bố,5,2,2,22.528,9.229,False,new
chưa bao giờ tôi biết,5,2,2,22.527,9.597,False,new
"tư nước ngoài, nhân sự",5,2,2,22.527,6.991,False,new
hệ thống giải thưởng đa,5,2,2,22.527,7.549,False,new
điện thoại di động tại,5,4,2,22.526,9.947,False,new
trợ quản lý phần tài,5,2,2,22.526,4.813,False,new
ý tưởng cho nó phù,5,2,2,22.526,4.652,False,new
vào CNTT đặc biệt là,5,2,2,22.526,11.448,False,new
"cần ngủ, và tại sao",5,2,2,22.526,9.345,False,new
"với những nghệ nhân, tiệm",5,3,3,22.525,7.117,False,new
"Trong năm 2019, diện tích",5,2,2,22.525,9.537,False,new
đủ chú tâm đến chuyện,5,2,2,22.524,8.328,False,new
dự án mới tại Ấn,5,2,2,22.524,6.107,False,new
tăng gấp đôi so với,5,2,2,22.524,10.613,False,new
Nhà xuất bản Đại học,5,3,2,22.523,9.498,False,new
"ra, những tài khoản mạng",5,2,2,22.523,4.999,False,new
"mà ở đó, chủ tiệm",5,2,2,22.523,7.262,False,new
Điều này chắc chắn sẽ,5,2,2,22.523,9.583,False,new
tạo ra nền tảng AI,5,2,2,22.523,8.399,False,new
Khi đội tuyển Việt Nam,5,3,3,22.522,10.122,False,new
mảng kinh doanh này chiếm,5,2,2,22.522,7.237,False,new
nhà đầu tư quan tâm.,5,2,2,22.522,7.47,False,new
hiện ung thu của nó,5,2,2,22.522,8.16,False,new
Awards là ông Vũ Quốc,5,3,3,22.521,4.882,False,new
dịch vụ công quốc gia.,5,2,2,22.521,7.847,False,new
khủng Trong khi xã hội,5,2,2,22.521,8.795,False,new
sẽ nêu ra mọi chi,5,2,2,22.52,8.039,False,new
VinID và Tiki có làm,5,2,2,22.52,7.157,False,new
uống của nhà hàng đắt,5,2,2,22.519,4.503,False,new
"công ty ấy có giá,",5,2,2,22.519,8.289,False,new
độc hại như các loại,5,2,2,22.519,9.133,False,new
Với chủ đề dự kiến,5,3,3,22.518,9.493,False,new
vọng FPT tạo ra lợi,5,2,2,22.518,5.013,False,new
thế giới. Về người nổi,5,2,2,22.518,6.6,False,new
thực Pháp nguyên bản tại,5,2,2,22.518,10.487,False,new
thì mục tiêu sắp tới,5,2,2,22.517,11.515,False,new
thấy thực trạng đó bình,5,2,2,22.517,7.047,False,new
ông ly hôn với người,5,2,2,22.517,10.12,False,new
"khác nhau, đặc biệt là",5,5,5,22.516,11.078,False,new
đãi để hỗ trợ các,5,3,3,22.516,5.884,False,new
sau khi con thuyền cao,5,2,2,22.516,9.788,False,new
những bài học nhớ đời,5,4,2,22.514,8.868,False,new
kể từ khi Google tái,5,2,2,22.514,6.872,False,new
tạo ra để thấu hiểu,5,2,2,22.514,8.201,False,new
"điều đó, thì các founder",5,2,2,22.514,6.737,False,new
"danh là ""sân chơi của",5,2,2,22.513,10.208,False,new
chất lạc quan về hệ,5,2,2,22.513,7.672,False,new
"khách hàng tốt, thì chúng",5,2,2,22.512,6.492,False,new
ngành công nghệ Mỹ) đã,5,2,2,22.512,9.488,False,new
"kỷ lục vào năm nay,",5,2,2,22.512,8.591,False,new
kinh khủng Trong khi xã,5,2,2,22.512,6.093,False,new
đã diễn ra tại Shrine,5,2,2,22.512,6.226,False,new
đối thủ của mình. Cơ,5,2,2,22.511,7.024,False,new
từ vốn xuống còn vốn,5,2,2,22.511,9.958,False,new
mở rộng hệ thống giải,5,2,2,22.511,8.667,False,new
"môi trường, với hàng loạt",5,2,2,22.511,7.613,False,new
các dịch vụ mua sắm,5,2,2,22.51,8.772,False,new
về bệnh truyền nhiễm của,5,2,2,22.51,11.884,False,new
chói trong đại dịch như,5,2,2,22.51,7.901,False,new
"tương lai. Trong khi đó,",5,2,2,22.51,10.178,False,new
độ phân giải lần lượt,5,2,2,22.51,7.586,False,new
đá nổi tiếng nhất thế,5,3,3,22.509,5.136,False,new
cổ phiếu của mình. Điều,5,2,2,22.509,6.672,False,new
thể thiếu sự đóng góp,5,2,2,22.509,4.852,False,new
lại đưa ra gợi ý,5,2,2,22.509,8.708,False,new
cứu cả những món ăn,5,2,2,22.508,6.596,False,new
sản phẩm team mình phát,5,2,2,22.508,7.168,False,new
đồng triệu USD tư vấn,5,2,2,22.508,6.715,False,new
và triển khai DX cho,5,2,2,22.508,12.433,False,new
bằng số liệu. Trong năm,5,2,2,22.507,10.613,False,new
các tiểu thương đặc biệt,5,2,2,22.507,9.136,False,new
mang tính Đổi mới sáng,5,2,2,22.507,8.83,False,new
"những con người, câu chuyện",5,2,2,22.507,9.413,False,new
vô cùng mạnh mẽ tới,5,2,2,22.507,10.31,False,new
thay thế Quyết định ngày,5,2,2,22.506,10.348,False,new
còn chỉ hiện nay. Thậm,5,2,2,22.505,5.796,False,new
Thành Công có thể thoải,5,2,2,22.505,4.219,False,new
sự của vụ ly hôn,5,2,2,22.504,8.034,False,new
trên thế giới. Nhờ sự,5,2,2,22.504,11.089,False,new
tại các phòng vé Đại,5,2,2,22.504,7.647,False,new
tham quan hết tất cả,5,3,3,22.503,9.714,False,new
rẽ với các mảng chính,5,2,2,22.503,4.772,False,new
sau khi bày tỏ về,5,2,2,22.503,11.221,False,new
phương thức xét điểm thi,5,2,2,22.503,8.702,False,new
việc nâng tầm nghề của,5,3,3,22.502,10.32,False,new
Hòa trở thành trung tâm,5,2,2,22.502,8.348,False,new
tăng thu nhập nhờ việc,5,2,2,22.502,10.622,False,new
hay nói câu chuyện đi,5,2,2,22.501,11.077,False,new
khoa học. Công trình của,5,2,2,22.501,9.231,False,new
vào năm 2050. Các thành,5,2,2,22.501,9.88,False,new
"năm, thương hiệu thời trang",5,2,2,22.501,6.942,False,new
phí thấp nhất kể từ,5,2,2,22.5,7.476,False,new
toàn bộ đại biểu tham,5,2,2,22.5,5.76,False,new
nước Pháp bị ảnh hưởng,5,2,2,22.5,8.209,False,new
có tiềm năng to lớn,5,2,2,22.5,9.905,False,new
ảnh Hoa hậu chụp ở,5,2,2,22.5,8.774,False,new
Trái ngược với không khí,5,2,2,22.5,7.533,False,new
thi THPT Quốc gia vừa,5,3,3,22.499,8.151,False,new
ty mẹ sẽ quản lý,5,2,2,22.499,5.495,False,new
trung vào phân khúc xe,5,2,2,22.499,8.55,False,new
vào phân khúc xe trung,5,2,2,22.499,8.994,False,new
trực tuyến với chủ đề,5,2,2,22.499,9.351,False,new
lấy tiền từ đâu để,5,2,2,22.499,9.996,False,new
chạy ra đầu ngõ là,5,2,2,22.499,10.078,False,new
về cơ chế phân tử,5,2,2,22.499,10.415,False,new
nắm giữ đã cho phép,5,2,2,22.498,7.276,False,new
"chung, chúng ta không vô",5,2,2,22.498,4.312,False,new
quản lý thị trường Thái,5,2,2,22.497,6.416,False,new
năm nay là “Vươn mình,5,2,2,22.497,9.519,False,new
"đầu hành động, những bánh",5,2,2,22.497,8.326,False,new
nhân chiến thắng của Mireia,5,2,2,22.497,5.467,False,new
chắc tay của dàn diễn,5,2,2,22.497,7.731,False,new
phần thúc đẩy sự phát,5,4,3,22.496,6.886,False,new
"phân công trước, rất dễ",5,2,2,22.496,7.412,False,new
khó khăn đời tư trong,5,2,2,22.496,9.455,False,new
trong suốt cả năm nay:,5,2,2,22.495,8.686,False,new
du lịch có cái nhìn,5,3,3,22.494,8.199,False,new
yếu tố quan trọng nhất,5,2,2,22.494,7.788,False,new
nền kinh tế Trung Quốc,5,2,2,22.494,8.05,False,new
sau khi trừ đi mọi,5,2,2,22.493,8.949,False,new
thời kỳ rất khó khăn,5,2,2,22.493,8.297,False,new
hàng thực phẩm tươi sống,5,2,2,22.493,8.867,False,new
một năm thật tuyệt vời,5,2,2,22.493,7.91,False,new
lồ tìm kiếm đã thành,5,2,2,22.492,4.247,False,new
để thấu hiểu hơn về,5,2,2,22.492,12.006,False,new
tỷ đồng tại Phú Quốc,5,2,2,22.492,8.422,False,new
thể tự nhiên diễn ra.,5,2,2,22.492,6.205,False,new
Khởi đầu năm không tệ,5,2,2,22.492,6.305,False,new
với giá cả phải chăng.,5,2,2,22.492,6.849,False,new
giấy và kẻ một đường,5,2,2,22.491,8.359,False,new
trách nhiệm hình sự theo,5,2,2,22.49,7.967,False,new
lần người tiêu dùng. Ngoài,5,2,2,22.49,6.811,False,new
chiếu tại Trung Quốc thì,5,2,2,22.49,8.479,False,new
Thần Hai thành viên của,5,2,2,22.49,9.483,False,new
khắp nơi trên thế giới,5,6,6,22.489,7.206,False,new
điều hành của TOPICA khu,5,4,2,22.489,6.882,False,new
hơn. Điều quan trọng hơn,5,2,2,22.489,9.364,False,new
việc suy giảm chung cùng,5,2,2,22.489,9.478,False,new
âm thanh cân bằng và,5,2,2,22.489,11.398,False,new
"người hỏi nhất là ""Làm",5,2,2,22.488,5.796,False,new
của công ty. FPT kỳ,5,2,2,22.487,10.594,False,new
"trở lên, đặc biệt là",5,2,2,22.487,10.727,False,new
"phát huy, được mọi người",5,2,2,22.486,10.146,False,new
doanh nghiệp. Chúng ta không,5,2,2,22.486,8.957,False,new
"đồng chỉ người làm, giờ",5,2,2,22.486,9.321,False,new
về hệ thống tự lái,5,2,2,22.486,8.973,False,new
với điểm ChinaTown. Đây là,5,3,3,22.485,11.623,False,new
trong danh sách đề cử,5,3,2,22.484,10.06,False,new
kinh tế theo quy mô,5,2,2,22.484,7.615,False,new
"đang rất trẻ, đang ở",5,2,2,22.484,10.689,False,new
Hà Nội. Đây cũng là,5,4,4,22.483,10.325,False,new
kinh doanh thuận lợi hơn,5,3,3,22.483,9.495,False,new
là bán lẻ và nhượng,5,2,2,22.483,7.8,False,new
sang USD. Ngoài ra cũng,5,2,2,22.483,8.567,False,new
ra vào ngày 3/10/2025 tại,5,3,3,22.482,9.692,False,new
trong các thập kỷ trước.,5,2,2,22.482,10.579,False,new
có thật nhiều trào lưu,5,2,2,22.482,9.298,False,new
mà mình đang mong chờ,5,2,2,22.481,9.72,False,new
"được công nhận rộng rãi,",5,2,2,22.481,7.829,False,new
"từ hôm nay, chúng ta",5,2,2,22.481,9.857,False,new
thanh có tần số khác,5,2,2,22.48,7.459,False,new
ngày hội bóng đá lớn,5,2,2,22.48,8.942,False,new
dĩ nhiên là điều quan,5,2,2,22.48,5.818,False,new
nhất kể từ năm 2013.,5,2,2,22.479,6.696,False,new
"hình độ phân giải cao,",5,2,2,22.479,8.197,False,new
của các nghệ sĩ. Việc,5,2,2,22.478,10.839,False,new
vai trò thuộc về chính,5,2,2,22.478,7.443,False,new
khuyên dành cho người tuổi,5,2,2,22.477,6.186,False,new
cơ bản đồng thời gợi,5,2,2,22.477,6.815,False,new
này còn chỉ sự hằn,5,2,2,22.477,6.194,False,new
nghiệp. Và nhiều quốc gia,5,2,2,22.477,6.96,False,new
Và nếu như bất kỳ,5,2,2,22.475,9.073,False,new
ty ấy sẽ có giá.,5,2,2,22.475,3.577,False,new
"hàng tốt, thì chúng ta",5,2,2,22.475,8.316,False,new
phương dùng AI để giao,5,2,2,22.475,7.198,False,new
sắc nhưng thanh thoát và,5,2,2,22.475,9.746,False,new
ty TNHH một thành viên,5,4,2,22.474,5.839,False,new
đơn và giao hàng. Trong,5,2,2,22.474,8.461,False,new
quan trọng của dự án.,5,2,2,22.473,6.524,False,new
hỏi cần tư duy khi,5,2,2,22.473,8.061,False,new
tỏ về những khó khăn,5,2,2,22.473,6.184,False,new
"năm, theo một báo cáo",5,2,2,22.473,7.3,False,new
"đầu tiên trong lịch sử,",5,2,2,22.473,7.652,False,new
đa dạng và nổi tiếng,5,3,3,22.472,8.693,False,new
"các lĩnh vực mới, bắt",5,2,2,22.472,7.172,False,new
đang được neo giữ với,5,2,2,22.472,11.027,False,new
nếu có thể trồng thêm,5,2,2,22.472,9.469,False,new
sáng tỏ cách hoạt động,5,2,2,22.472,9.306,False,new
nhà sáng tạo nội dung,5,4,3,22.471,8.773,False,new
công tác bảo vệ môi,5,2,2,22.471,6.236,False,new
Nhật với doanh thu tiềm,5,2,2,22.471,5.678,False,new
cả cái này nữa Những,5,2,2,22.471,8.756,False,new
tham dự vòng chung kết,5,3,2,22.47,7.95,False,new
quanh một mật vụ Nam,5,2,2,22.47,7.077,False,new
học trên cả nước. Nếu,5,2,2,22.47,7.911,False,new
dịch vụ xuất khẩu phần,5,2,2,22.469,8.948,False,new
quá trình trao đổi chất,5,2,2,22.469,7.409,False,new
giờ nói BOO là doanh,5,2,2,22.468,6.681,False,new
tư về tỷ lệ vốn,5,2,2,22.467,5.955,False,new
họp báo và mở nhận,5,3,3,22.466,6.514,False,new
"nhiều tiền, các startup phải",5,2,2,22.466,10.117,False,new
thông tin bắt đầu lan,5,2,2,22.466,7.437,False,new
thể kiếm lời từ gửi,5,2,2,22.466,5.9,False,new
và Cầu thủ xuất sắc,5,2,2,22.466,11.441,False,new
tôi muốn thật sự hiểu,5,2,2,22.465,7.746,False,new
lập hai trung tâm triển,5,2,2,22.465,7.424,False,new
kém ảnh hưởng đến mặt,5,2,2,22.465,7.625,False,new
"biết, lượng phát thải năm",5,2,2,22.465,6.512,False,new
"Không chỉ vậy, cô còn",5,2,2,22.465,10.265,False,new
khoe việc thấy hình ảnh,5,2,2,22.465,7.782,False,new
Á mình thể lực yếu,5,2,2,22.465,4.726,False,new
"và thành công, mở rộng",5,2,2,22.464,11.485,False,new
năm ngày thành lập Đảng,5,2,2,22.464,6.982,False,new
thương hiệu quen thuộc như,5,2,2,22.464,10.68,False,new
ngôi trường đứng thứ ở,5,2,2,22.464,9.134,False,new
học xong rồi sẽ ra,5,4,2,22.463,9.214,False,new
sản phẩm chiến thắng hạng,5,4,2,22.463,7.769,False,new
một hãng xe toàn cầu.,5,2,2,22.463,8.699,False,new
hiệp hội doanh nghiệp hợp,5,2,2,22.463,7.085,False,new
Apple cũng luôn phải lo,5,2,2,22.463,6.998,False,new
và chấp nhận thanh toán,5,2,2,22.463,11.696,False,new
AlphaGo đã thành công ngoài,5,2,2,22.463,6.115,False,new
"điều này đã giúp ""Loài",5,2,2,22.463,4.715,False,new
tại khu vực Đông Nam,5,3,3,22.462,11.118,False,new
khổng lồ trong thời gian,5,2,2,22.462,8.485,False,new
"cơ thể, thân nhiệt và",5,2,2,22.462,11.272,False,new
mang đến lợi ích thiết,5,3,3,22.461,7.012,False,new
"người tiêu dùng. Tuy nhiên,",5,2,2,22.461,9.716,False,new
hơn nữa trong tương lai.,5,2,2,22.46,8.9,False,new
trả lại màu xanh cho,5,2,2,22.46,9.155,False,new
tâm tới câu chuyện chuyển,5,2,2,22.459,6.769,False,new
"văn hóa, xuất hiện trên",5,2,2,22.459,9.608,False,new
về biến đổi khí hậu,5,6,4,22.458,9.999,False,new
"ta cùng đồng hành, cùng",5,2,2,22.458,7.386,False,new
tỷ phú đã tuổi này.,5,2,2,22.458,9.641,False,new
giao nhiệm vụ đồng hành,5,2,2,22.458,9.289,False,new
"thấp thời kỳ đó, họ",5,2,2,22.458,8.573,False,new
vụ không được tiết lộ.,5,4,4,22.456,5.021,False,new
đến startup hay bất kỳ,5,2,2,22.456,9.386,False,new
và tinh thần bảo vệ,5,2,2,22.456,10.521,False,new
đã dạy cho cả làng,5,2,2,22.455,9.739,False,new
để cạnh tranh hay duy,5,2,2,22.455,8.198,False,new
"từ ""toxic"" có lịch sử",5,2,2,22.455,7.309,False,new
phản ánh mức độ được,5,2,2,22.454,10.142,False,new
chương trình nghệ thuật đặc,5,2,2,22.454,5.453,False,new
vẽ tinh tế của phần,5,2,2,22.454,7.669,False,new
Đông Vũ đang cho thấy,5,2,2,22.453,8.861,False,new
được may tùy chỉnh và,5,2,2,22.452,12.601,False,new
may tùy chỉnh và được,5,2,2,22.452,9.738,False,new
đầu tôi tham gia TOPICA,5,2,2,22.452,7.345,False,new
dẫn đầu xu hướng thị,5,2,2,22.452,6.025,False,new
"ty mới, khi mà mảng",5,2,2,22.451,4.352,False,new
"phải làm cho TPHCM, mà",5,2,2,22.451,9.403,False,new
trí tiếp theo lần lượt,5,2,2,22.451,6.383,False,new
"của năm 2018, từ ""toxic""",5,2,2,22.451,8.351,False,new
thuận với nhau chuyện đó,5,2,2,22.45,7.729,False,new
nhất 25%-27% trong năm so,5,2,2,22.45,5.021,False,new
những người đoạt giải Nobel,5,2,2,22.45,7.455,False,new
phản hồi tích cực của,5,2,2,22.45,10.4,False,new
chơi không hẳn phải quá,5,5,3,22.449,7.844,False,new
"mang lại triệu USD, thì",5,2,2,22.449,10.664,False,new
Elon Musk cộng lại với,5,2,2,22.449,9.263,False,new
giá triệu USD mới ký,5,2,2,22.449,7.961,False,new
còn sẽ bị xử phạt,5,2,2,22.449,7.783,False,new
những vai diễn cảnh sát,5,2,2,22.449,9.265,False,new
"nhất định, tối đa là",5,2,2,22.448,10.347,False,new
người hâm mộ cả nước,5,2,2,22.448,9.619,False,new
chứng tỏ bản thân với,5,2,2,22.448,10.023,False,new
"chuyện gì, nhưng chính việc",5,2,2,22.447,8.171,False,new
thể giảm bớt nhân viên,5,2,2,22.447,7.554,False,new
được lên lịch. Các chính,5,2,2,22.447,9.708,False,new
Dịch vụ này vẫn đang,5,2,2,22.446,8.226,False,new
trong thời gian sắp tới.,5,2,2,22.446,10.167,False,new
bổ sung một số điều,5,2,2,22.445,7.553,False,new
biết bài toán có đúng,5,2,2,22.445,7.529,False,new
cũng là một Gen Alpha,5,2,2,22.445,7.973,False,new
thành đắt hơn nhưng chất,5,2,2,22.445,7.28,False,new
đây là nhanh nhất. Nếu,5,2,2,22.444,8.076,False,new
nhà sản xuất lắng nghe,5,2,2,22.444,8.86,False,new
"cần mỗi ngày một giờ,",5,2,2,22.444,7.802,False,new
Won cũng góp mặt trong,5,2,2,22.444,5.597,False,new
ly hôn và dù được,5,2,2,22.443,9.092,False,new
thu nhập nhờ việc kết,5,2,2,22.443,7.204,False,new
đánh giá là vĩ đại,5,2,2,22.443,7.669,False,new
ban quản lý nhà nước,5,2,2,22.442,9.287,False,new
cả hiệp hội doanh nghiệp,5,2,2,22.442,9.187,False,new
và Ban lãnh đạo cần,5,2,2,22.442,11.971,False,new
sử dụng trí tuệ nhân,5,2,2,22.442,9.032,False,new
là ứng cử viên nặng,5,2,2,22.442,9.001,False,new
"ra ngoài đường, nhiều thế",5,2,2,22.442,7.611,False,new
thêm dự án lớn bên,5,2,2,22.441,8.102,False,new
phẩm hay thậm chí thực,5,2,2,22.441,4.339,False,new
lĩnh vực của cuộc sống.,5,2,2,22.44,6.614,False,new
sự song hành để tránh,5,2,2,22.44,8.463,False,new
góp phần thay đổi hoàn,5,2,2,22.439,5.566,False,new
"tài chính, dẫn đến việc",5,2,2,22.439,10.72,False,new
chấn thương của tiền đạo,5,2,2,22.439,7.41,False,new
"trong lịch sử phát triển,",5,2,2,22.439,9.701,False,new
"nhà ra ngoài đường, nhiều",5,2,2,22.439,9.899,False,new
"lĩnh vực, người có sức",5,3,3,22.438,6.644,False,new
tại các khu phi thuế,5,2,2,22.438,9.817,False,new
tính chất lạc quan về,5,2,2,22.438,10.004,False,new
cảm xúc của người xem.,5,2,2,22.438,7.564,False,new
giải và vinh danh Top,5,3,3,22.437,8.609,False,new
"dịch vụ công nghệ, chuyển",5,2,2,22.437,7.677,False,new
"từ Hà Nội, đã thu",5,2,2,22.436,9.82,False,new
Thái Lan là lần duy,5,2,2,22.435,6.101,False,new
tạo không khí hứng khởi,5,2,2,22.435,6.968,False,new
song không vì vậy mà,5,2,2,22.434,8.558,False,new
VND và đều có đích,5,2,2,22.434,6.284,False,new
vận của con giáp tuổi,5,3,3,22.433,8.664,False,new
"dùng, cho đối tượng khách",5,2,2,22.433,3.452,False,new
"USD mỗi năm, theo một",5,2,2,22.433,8.091,False,new
chuyển đổi thị trường sẵn,5,2,2,22.433,6.623,False,new
Sao các người dám làm,5,2,2,22.433,8.038,False,new
máy giặt của Samsung còn,5,2,2,22.433,9.673,False,new
Tác phẩm điện ảnh được,5,2,2,22.433,8.257,False,new
phù hợp với nhu cầu,5,8,8,22.432,9.038,False,new
lựa chọn lý tưởng cho,5,4,3,22.432,8.851,False,new
công nghệ sạc không dây,5,4,2,22.432,9.051,False,new
"trị được phát huy, được",5,2,2,22.432,7.771,False,new
không còn đủ tiền thuê,5,2,2,22.431,9.249,False,new
quân đội Mỹ sẽ bị,5,2,2,22.431,9.071,False,new
Google và Alphabet sẽ hoạt,5,2,2,22.43,5.031,False,new
với năm 2019. Số lượng,5,2,2,22.43,10.867,False,new
"phần cứng, các hãng công",5,2,2,22.43,7.77,False,new
thấy ở núi và biển,5,2,2,22.43,7.328,False,new
mạc ở các diễn đàn,5,2,2,22.429,3.706,False,new
thừa nhận ấy sẽ sản,5,2,2,22.429,5.551,False,new
tham gia các phong trào,5,2,2,22.429,6.894,False,new
mở ra kỷ nguyên mới,5,2,2,22.429,9.306,False,new
tư gồm startup ở Việt,5,2,2,22.428,3.963,False,new
"Năm 2018, doanh nghiệp năm",5,2,2,22.428,10.296,False,new
tại một vườn thú ở,5,2,2,22.428,11.307,False,new
rủi ro cho các dự,5,2,2,22.428,6.32,False,new
tiệm tạp hóa và sẽ,5,2,2,22.428,7.372,False,new
"người, tôi lại cảm thấy",5,2,2,22.427,7.412,False,new
của Đại học Quân đội,5,2,2,22.427,9.99,False,new
từ tháng 8/2021 và rất,5,2,2,22.426,10.024,False,new
trong tù. Trong khi đó,5,2,2,22.426,10.752,False,new
còn theo dõi họ bằng,5,2,2,22.426,9.995,False,new
nay. Liệu có sản phẩm,5,2,2,22.426,6.397,False,new
lãnh đạo đến từ khắp,5,2,2,22.426,6.419,False,new
"nghệ thuật, hoạt động thể",5,4,4,22.425,7.022,False,new
"những thế, các đầu bếp",5,3,3,22.425,7.502,False,new
tố trong từ Luxury với,5,2,2,22.424,6.962,False,new
"kiểu mới, có ứng dụng",5,2,2,22.424,9.107,False,new
học hỏi từ dữ liệu,5,2,2,22.424,9.069,False,new
giới thiệu khách mua hàng,5,2,2,22.424,7.984,False,new
phủ về biến đổi khí,5,2,2,22.424,6.399,False,new
là phụ nữ luôn muốn,5,2,2,22.423,10.659,False,new
Hạ của Dương Dương và,5,2,2,22.423,8.874,False,new
vị Giám đốc công nghệ,5,2,2,22.422,8.925,False,new
"lợi nhuận được đầu tư,",5,2,2,22.422,8.085,False,new
công và chi phí chung.,5,2,2,22.421,7.712,False,new
ta nói đến startup hay,5,2,2,22.421,7.623,False,new
"xuất, dịch vụ của ngành",5,2,2,22.421,4.678,False,new
"của Samsung Vina, với sản",5,2,2,22.421,8.446,False,new
"làm, nhiều người tự đặt",5,2,2,22.421,6.288,False,new
Đổi mới sáng tạo Việt,5,7,6,22.42,4.237,False,new
chân mà ai cũng muốn,5,3,3,22.42,9.216,False,new
lên các ứng dụng Food,5,2,2,22.419,7.364,False,new
Sendo sẽ sử dụng giải,5,2,2,22.419,5.789,False,new
rất hào phóng với nhân,5,2,2,22.419,9.854,False,new
mật nhưng giới truyền thông,5,2,2,22.419,5.426,False,new
phí hoạt động của Alphabet,5,2,2,22.418,4.195,False,new
"lòng ra, học hỏi những",5,2,2,22.418,8.808,False,new
của công ty. Cùng vì,5,2,2,22.418,11.786,False,new
tại Đại hội cổ đông,5,2,2,22.418,9.968,False,new
dựa trên niềm tin vào,5,2,2,22.418,9.261,False,new
người ở khu vực vé,5,2,2,22.418,8.184,False,new
qua rất nhiều cuộc huấn,5,2,2,22.418,4.767,False,new
mệnh danh là thành phố,5,3,3,22.417,6.428,False,new
hơn khi bạn ngủ đủ,5,2,2,22.417,9.635,False,new
nguồn điện thông minh theo,5,2,2,22.417,9.082,False,new
định cho môi trường. bắt,5,2,2,22.417,5.209,False,new
Diễn xuất chắc tay của,5,2,2,22.417,10.245,False,new
Alphabet sẽ chi tiêu nhiều,5,2,2,22.416,7.764,False,new
"hợp quá lớn, cần phải",5,2,2,22.416,8.87,False,new
như phần mềm chấm công,5,2,2,22.416,9.047,False,new
ước mơ trở thành một,5,2,2,22.415,9.481,False,new
chọn thông qua hình in,5,2,2,22.415,6.642,False,new
"đầu tư con người, thay",5,2,2,22.414,6.671,False,new
không gián đoạn trong mọi,5,2,2,22.414,9.294,False,new
công khủng bố nhằm vào,5,2,2,22.414,10.221,False,new
nhân viên cứu trợ tìm,5,2,2,22.413,7.329,False,new
điểm từ ngày 25/8 đến,5,3,3,22.412,9.894,False,new
"giống như mọi người, không",5,2,2,22.412,9.332,False,new
đồng như thế này. Giới,5,2,2,22.412,6.091,False,new
"năm học là ""Lễ khai",5,2,2,22.412,8.539,False,new
ban tổ chức cuộc thi,5,3,3,22.411,9.419,False,new
"bị hỏi, thì họ sẽ",5,2,2,22.411,8.643,False,new
thường dù nhà sáng lập,5,2,2,22.411,9.129,False,new
tiền và công sức. Sau,5,2,2,22.41,7.829,False,new
mình trên nền tảng này.,5,2,2,22.41,9.07,False,new
năm thật tuyệt vời được,5,2,2,22.41,10.617,False,new
con ruồi để chỉ ra,5,2,2,22.409,9.667,False,new
mắc trong quá trình chuẩn,5,3,3,22.408,6.149,False,new
"với các dự án Foody,",5,2,2,22.408,6.502,False,new
và vừa (SMEs) khi đầu,5,2,2,22.407,10.977,False,new
bị thu thập thông tin,5,2,2,22.407,8.727,False,new
"nhà bật, người người bật",5,2,2,22.407,8.456,False,new
"lại như máy tính, dịch",5,2,2,22.406,8.31,False,new
thay đổi quy trình vận,5,2,2,22.406,7.218,False,new
đêm ở địa phương đến,5,2,2,22.406,9.126,False,new
điểm thi tại Trường THPT,5,2,2,22.406,7.05,False,new
trẻ con của cô Tư,5,2,2,22.406,6.763,False,new
