term,n,freq,doc_freq,PMI,LRent,in_reference,status
历任 副 主任 科员 主任,5,3,3,14.78,7.197,False,new
副 主任 科员 主任 科员,5,3,3,14.78,6.749,False,new
主任 科员 主任 科员 副处级,5,3,3,14.78,3.397,False,new
主任 科员 副处级 组织员 2002年,5,3,3,14.78,4.677,False,new
科员 副处级 组织员 2002年 3月,5,3,3,14.78,4.327,False,new
副处级 组织员 2002年 3月 出任,5,3,3,14.78,3.978,False,new
组织员 2002年 3月 出任 甘肃,5,3,3,14.78,2.569,False,new
2002年 3月 出任 甘肃 省委,5,3,3,14.78,5.131,False,new
3月 出任 甘肃 省委 企业,5,3,3,14.78,9.898,False,new
出任 甘肃 省委 企业 工委,5,3,3,14.78,4.919,False,new
甘肃 省委 企业 工委 组织部,5,3,3,14.78,5.29,False,new
省委 企业 工委 组织部 副,5,3,3,14.78,6.636,False,new
企业 工委 组织部 副 部长,5,3,3,14.78,9.68,False,new
工委 组织部 副 部长 2004年,5,3,3,14.78,3.842,False,new
组织部 副 部长 2004年 7月,5,3,3,14.78,6.023,False,new
副 部长 2004年 7月 起,5,3,3,14.78,9.857,False,new
部长 2004年 7月 起 刘永升,5,3,3,14.78,4.041,False,new
2004年 7月 起 刘永升 进入,5,3,3,14.78,7.66,False,new
7月 起 刘永升 进入 甘肃省,5,3,3,14.78,7.322,False,new
起 刘永升 进入 甘肃省 国资委,5,3,3,14.78,7.763,False,new
刘永升 进入 甘肃省 国资委 任职,5,3,3,14.78,4.91,False,new
国资委 任职 并 于 2015年,5,3,3,14.78,5.808,False,new
任职 并 于 2015年 6月,5,3,3,14.78,7.455,False,new
2015年 6月 任 省 国资委,5,3,3,14.78,6.68,False,new
6月 任 省 国资委 副,5,3,3,14.78,7.573,False,new
任 省 国资委 副 主任,5,3,3,14.78,9.03,False,new
省 国资委 副 主任 两,5,3,3,14.78,7.12,False,new
国资委 副 主任 两 年,5,3,3,14.78,6.756,False,new
副 主任 两 年 之后,5,3,3,14.78,9.674,False,new
之后 的 2017年 12月 刘永升,5,3,3,14.78,6.488,False,new
2017年 12月 刘永升 出任 陇南,5,3,3,14.78,5.107,False,new
12月 刘永升 出任 陇南 市委,5,3,3,14.78,6.201,False,new
刘永升 出任 陇南 市委 副,5,3,3,14.78,5.078,False,new
出任 陇南 市委 副 书记,5,3,3,14.78,8.43,False,new
2019年 1月 起 兼任 市委,5,3,3,14.78,7.048,False,new
1月 起 兼任 市委 统战部,5,3,3,14.78,5.26,False,new
起 兼任 市委 统战部 部长,5,3,3,14.78,9.465,False,new
兼任 市委 统战部 部长 个,5,3,3,14.78,8.308,False,new
市委 统战部 部长 个 月,5,3,3,14.78,8.593,False,new
统战部 部长 个 月 后,5,3,3,14.78,7.333,False,new
部长 个 月 后 出任,5,3,3,14.78,5.896,False,new
个 月 后 出任 读者,5,3,3,14.78,8.302,False,new
月 后 出任 读者 出版,5,3,3,14.78,6.158,False,new
后 出任 读者 出版 集团,5,3,3,14.78,11.161,False,new
出任 读者 出版 集团 党委,5,3,3,14.78,5.994,False,new
读者 出版 集团 党委 书记,5,3,3,14.78,8.498,False,new
出版 集团 党委 书记 董事长,5,3,3,14.78,7.362,False,new
集团 党委 书记 董事长 2023年,5,3,3,14.78,9.707,False,new
党委 书记 董事长 2023年 3月,5,3,3,14.78,8.385,False,new
书记 董事长 2023年 3月 刘永升,5,3,3,14.78,4.031,False,new
董事长 2023年 3月 刘永升 出任,5,3,3,14.78,6.602,False,new
2023年 3月 刘永升 出任 甘肃,5,3,3,14.78,7.743,False,new
3月 刘永升 出任 甘肃 嘉峪关,5,3,3,14.78,4.081,False,new
刘永升 出任 甘肃 嘉峪关 市委,5,3,3,14.78,3.931,False,new
出任 甘肃 嘉峪关 市委 书记,5,3,3,14.78,8.43,False,new
嘉峪关 市委 书记 并 工作,5,3,3,14.78,5.449,False,new
市委 书记 并 工作 至,5,3,3,14.78,9.258,False,new
书记 并 工作 至 今,5,3,3,14.78,6.227,False,new
工作 至 今 此前 担任,5,3,3,14.78,10.019,False,new
至 今 此前 担任 贵州省,5,3,3,14.78,8.108,False,new
今 此前 担任 贵州省 国资委,5,3,3,14.78,3.497,False,new
此前 担任 贵州省 国资委 党委,5,3,3,14.78,7.568,False,new
担任 贵州省 国资委 党委 书记,5,3,3,14.78,9.326,False,new
贵州省 国资委 党委 书记 主任,5,3,3,14.78,7.67,False,new
党委 书记 主任 的 阳向东,5,3,3,14.78,5.137,False,new
书记 主任 的 阳向东 已,5,3,3,14.78,7.504,False,new
主任 的 阳向东 已 任,5,3,3,14.78,7.356,False,new
阳向东 已 任 贵州省 文化,5,3,3,14.78,6.125,False,new
省委 政法委 副 书记 省,5,3,2,14.78,7.14,False,new
编者 的 话 今年 是,5,3,3,14.78,7.569,False,new
话 今年 是 上海 对口,5,3,3,14.78,3.018,False,new
今年 是 上海 对口 援藏,5,3,3,14.78,8.528,False,new
是 上海 对口 援藏 周年,5,3,3,14.78,9.891,False,new
上海 对口 援藏 周年 年,5,3,3,14.78,10.238,False,new
对口 援藏 周年 年 来,5,3,3,14.78,8.909,False,new
援藏 周年 年 来 上海,5,3,3,14.78,6.223,False,new
周年 年 来 上海 援藏,5,3,3,14.78,5.989,False,new
年 来 上海 援藏 始终,5,3,3,14.78,9.012,False,new
来 上海 援藏 始终 对标,5,3,3,14.78,6.286,False,new
援藏 始终 对标 对 表,5,3,3,14.78,4.646,False,new
始终 对标 对 表 历次,5,3,3,14.78,5.891,False,new
对标 对 表 历次 西藏,5,3,3,14.78,5.483,False,new
表 历次 西藏 工作 座谈会,5,3,3,14.78,5.756,False,new
历次 西藏 工作 座谈会 要求,5,3,3,14.78,6.985,False,new
西藏 工作 座谈会 要求 始终,5,3,3,14.78,7.815,False,new
工作 座谈会 要求 始终 坚持,5,3,3,14.78,10.651,False,new
座谈会 要求 始终 坚持 中央,5,3,3,14.78,7.1,False,new
要求 始终 坚持 中央 要求,5,3,3,14.78,10.464,False,new
始终 坚持 中央 要求 日喀则,5,3,3,14.78,6.333,False,new
中央 要求 日喀则 所 需,5,3,3,14.78,9.553,False,new
要求 日喀则 所 需 上海,5,3,3,14.78,9.522,False,new
需 上海 所 能 相,5,3,3,14.78,6.648,False,new
上海 所 能 相 结合,5,3,3,14.78,9.906,False,new
相 结合 原 则 先后,5,3,3,14.78,8.876,False,new
结合 原 则 先后 批次,5,3,3,14.78,6.56,False,new
原 则 先后 批次 认真,5,3,3,14.78,8.262,False,new
先后 批次 认真 接续 推进,5,3,3,14.78,10.13,False,new
批次 认真 接续 推进 对口,5,3,3,14.78,3.882,False,new
认真 接续 推进 对口 支援,5,3,3,14.78,6.698,False,new
接续 推进 对口 支援 西藏,5,3,3,14.78,6.542,False,new
推进 对口 支援 西藏 工作,5,3,3,14.78,10.195,False,new
对口 支援 西藏 工作 特别,5,3,3,14.78,6.087,False,new
支援 西藏 工作 特别 是,5,3,3,14.78,9.131,False,new
西藏 工作 特别 是 第七,5,3,3,14.78,6.152,False,new
工作 特别 是 第七 次,5,3,3,14.78,11.371,False,new
特别 是 第七 次 西藏,5,3,3,14.78,8.915,False,new
是 第七 次 西藏 工作,5,3,3,14.78,11.359,False,new
第七 次 西藏 工作 座谈会,5,3,3,14.78,6.003,False,new
西藏 工作 座谈会 和 第四,5,3,3,14.78,7.073,False,new
工作 座谈会 和 第四 次,5,3,3,14.78,11.371,False,new
座谈会 和 第四 次 对口,5,3,3,14.78,4.325,False,new
第四 次 对口 支援 西藏,5,3,3,14.78,8.384,False,new
次 对口 支援 西藏 工作,5,3,3,14.78,9.378,False,new
对口 支援 西藏 工作 会议,5,3,3,14.78,7.722,False,new
治藏 方略 的 指引 下,5,3,3,14.78,5.595,False,new
方略 的 指引 下 上海,5,3,3,14.78,5.981,False,new
指引 下 上海 援藏 牢牢,5,3,3,14.78,4.907,False,new
下 上海 援藏 牢牢 把握,5,3,3,14.78,9.196,False,new
上海 援藏 牢牢 把握 铸,5,3,3,14.78,6.478,False,new
援藏 牢牢 把握 铸 牢,5,3,3,14.78,3.979,False,new
牢牢 把握 铸 牢 中华民族,5,3,3,14.78,5.553,False,new
把握 铸 牢 中华民族 共同体,5,3,3,14.78,7.389,False,new
牢 中华民族 共同体 意识 这,5,3,3,14.78,6.598,False,new
中华民族 共同体 意识 这 主线,5,3,3,14.78,6.694,False,new
共同体 意识 这 主线 沪,5,3,3,14.78,4.025,False,new
意识 这 主线 沪 藏,5,3,3,14.78,7.14,False,new
这 主线 沪 藏 两地,5,3,3,14.78,9.632,False,new
沪 藏 两地 的 交往,5,3,3,14.78,5.233,False,new
藏 两地 的 交往 交流,5,3,3,14.78,7.188,False,new
两地 的 交往 交流 交融,5,3,3,14.78,5.307,False,new
交往 交流 交融 活动 频次,5,3,3,14.78,6.1,False,new
交流 交融 活动 频次 增多,5,3,3,14.78,7.3,False,new
交融 活动 频次 增多 且,5,3,3,14.78,5.877,False,new
活动 频次 增多 且 形式,5,3,3,14.78,9.894,False,new
频次 增多 且 形式 多样,5,3,3,14.78,4.74,False,new
增多 且 形式 多样 起,5,3,3,14.78,7.76,False,new
且 形式 多样 起 到,5,3,3,14.78,11.471,False,new
多样 起 到 了 贴近,5,3,3,14.78,5.079,False,new
起 到 了 贴近 群众,5,3,3,14.78,10.106,False,new
到 了 贴近 群众 需求,5,3,3,14.78,11.091,False,new
贴近 群众 需求 深化 思想,5,3,3,14.78,6.493,False,new
群众 需求 深化 思想 沟通,5,3,3,14.78,7.635,False,new
需求 深化 思想 沟通 增进,5,3,3,14.78,7.567,False,new
深化 思想 沟通 增进 相互,5,3,3,14.78,7.721,False,new
思想 沟通 增进 相互 理解,5,3,3,14.78,7.67,False,new
沟通 增进 相互 理解 增强,5,3,3,14.78,8.723,False,new
增进 相互 理解 增强 个,5,3,3,14.78,9.353,False,new
相互 理解 增强 个 认同,5,3,3,14.78,7.687,False,new
新 时代 各 民族 团结,5,3,3,14.78,9.177,False,new
时代 各 民族 团结 发展,5,3,3,14.78,9.039,False,new
各 民族 团结 发展 提供,5,3,3,14.78,9.673,False,new
新 的 实践 样本 近期,5,3,3,14.78,9.801,False,new
实践 样本 近期 澎湃 研究所,5,3,3,14.78,7.697,False,new
样本 近期 澎湃 研究所 研究员,5,3,3,14.78,7.032,False,new
近期 澎湃 研究所 研究员 再次,5,3,3,14.78,8.641,False,new
澎湃 研究所 研究员 再次 走,5,3,3,14.78,8.194,False,new
研究所 研究员 再次 走 进,5,3,3,14.78,8.463,False,new
研究员 再次 走 进 上海,5,3,3,14.78,7.692,False,new
再次 走 进 上海 对口,5,3,3,14.78,6.147,False,new
走 进 上海 对口 支援,5,3,3,14.78,8.11,False,new
上海 对口 支援 的 日喀则,5,3,3,14.78,7.096,False,new
日喀则 市 及 相关 县,5,3,3,14.78,7.592,False,new
市 及 相关 县 围绕,5,3,3,14.78,7.75,False,new
相关 县 围绕 上海市 第十,5,3,3,14.78,7.545,False,new
县 围绕 上海市 第十 批,5,3,3,14.78,8.384,False,new
围绕 上海市 第十 批 援藏,5,3,3,14.78,7.473,False,new
援藏 干部 人才 联络组 开展,5,3,3,14.78,6.988,False,new
人才 联络组 开展 的 系列,5,3,3,14.78,9.222,False,new
联络组 开展 的 系列 交往,5,3,3,14.78,4.031,False,new
开展 的 系列 交往 交流,5,3,3,14.78,9.81,False,new
系列 交往 交流 交融 工作,5,3,3,14.78,9.687,False,new
交往 交流 交融 工作 进行,5,3,3,14.78,8.853,False,new
交流 交融 工作 进行 深入,5,3,3,14.78,8.017,False,new
交融 工作 进行 深入 调研,5,3,3,14.78,5.019,False,new
工作 进行 深入 调研 澎湃,5,3,3,14.78,6.798,False,new
进行 深入 调研 澎湃 新闻,5,3,3,14.78,10.333,False,new
调研 澎湃 新闻 将 陆续,5,3,3,14.78,7.627,False,new
澎湃 新闻 将 陆续 刊发,5,3,3,14.78,6.181,False,new
新闻 将 陆续 刊发 上海,5,3,3,14.78,7.327,False,new
陆续 刊发 上海 援藏 交往,5,3,3,14.78,5.575,False,new
刊发 上海 援藏 交往 交流,5,3,3,14.78,6.042,False,new
上海 援藏 交往 交流 交融,5,3,3,14.78,7.777,False,new
交往 交流 交融 的 篇,5,3,3,14.78,7.209,False,new
交流 交融 的 篇 系列,5,3,3,14.78,8.859,False,new
交融 的 篇 系列 报道,5,3,3,14.78,5.795,False,new
篇 系列 报道 分别 呈现,5,3,3,14.78,7.05,False,new
系列 报道 分别 呈现 上海,5,3,3,14.78,8.905,False,new
报道 分别 呈现 上海 援藏,5,3,3,14.78,7.24,False,new
呈现 上海 援藏 在 青少年,5,3,3,14.78,7.838,False,new
上海 援藏 在 青少年 体育,5,3,3,14.78,9.187,False,new
援藏 在 青少年 体育 活动,5,3,3,14.78,7.029,False,new
青少年 体育 活动 乡村 干部,5,3,3,14.78,7.876,False,new
体育 活动 乡村 干部 培训,5,3,3,14.78,8.616,False,new
活动 乡村 干部 培训 两地,5,3,3,14.78,8.557,False,new
乡村 干部 培训 两地 文化,5,3,3,14.78,9.69,False,new
干部 培训 两地 文化 交流,5,3,3,14.78,7.654,False,new
培训 两地 文化 交流 文创,5,3,3,14.78,5.592,False,new
两地 文化 交流 文创 产品,5,3,3,14.78,8.216,False,new
文化 交流 文创 产品 开发,5,3,3,14.78,9.617,False,new
交流 文创 产品 开发 医疗,5,3,3,14.78,8.171,False,new
文创 产品 开发 医疗 教育,5,3,3,14.78,7.302,False,new
产品 开发 医疗 教育 合作,5,3,3,14.78,9.641,False,new
开发 医疗 教育 合作 区,5,3,3,14.78,7.642,False,new
医疗 教育 合作 区 外,5,3,3,14.78,9.019,False,new
教育 合作 区 外 就业,5,3,3,14.78,9.662,False,new
合作 区 外 就业 支持,5,3,3,14.78,9.808,False,new
外 就业 支持 等 多,5,3,3,14.78,10.053,False,new
多 个 领域 开展 交往,5,3,3,14.78,6.661,False,new
个 领域 开展 交往 交流,5,3,3,14.78,9.27,False,new
领域 开展 交往 交流 交融,5,3,3,14.78,7.226,False,new
交往 交流 交融 的 工作,5,3,3,14.78,8.924,False,new
交流 交融 的 工作 实践,5,3,3,14.78,8.782,False,new
交融 的 工作 实践 形成,5,3,3,14.78,5.581,False,new
工作 实践 形成 上海 援藏,5,3,3,14.78,8.628,False,new
实践 形成 上海 援藏 工作,5,3,3,14.78,9.521,False,new
形成 上海 援藏 工作 模式,5,3,3,14.78,10.365,False,new
援藏 工作 模式 的 具象,5,3,3,14.78,2.249,False,new
工作 模式 的 具象 写照,5,3,3,14.78,7.693,False,new
项目 中 未 勤勉 尽责,5,3,3,14.78,7.353,False,new
中国 证券 监督 管理 委员会,5,3,3,14.78,10.448,False,new
发行 股份 及 支付 现金,5,3,3,14.78,6.39,False,new
责令 改正 给 予 警告,5,3,3,14.78,4.705,False,new
中小企业 股份 转让 系统 挂牌,5,3,2,14.78,6.46,False,new
展览 信息 展览 时间 2025年,5,3,3,14.78,7.812,False,new
信息 展览 时间 2025年 7月,5,3,3,14.78,8.713,False,new
23日 居然 智 家 新,5,3,3,14.78,7.346,False,new
零售 集团 股份 有限公司 居然,5,3,3,14.78,4.687,False,new
集团 股份 有限公司 居然 智,5,3,3,14.78,5.418,False,new
股份 有限公司 居然 智 家,5,3,3,14.78,10.073,False,new
有限公司 居然 智 家 SZ,5,3,3,14.78,5.7,False,new
居然 智 家 SZ 发布,5,3,3,14.78,7.077,False,new
家 SZ 发布 关于 公司,5,3,3,14.78,9.58,False,new
SZ 发布 关于 公司 实际,5,3,3,14.78,6.714,False,new
控制人 董事长 兼 CEO 解除,5,3,3,14.78,3.654,False,new
董事长 兼 CEO 解除 留置,5,3,3,14.78,4.918,False,new
CEO 解除 留置 并 变更,5,3,3,14.78,4.658,False,new
解除 留置 并 变更 为,5,3,3,14.78,10.056,False,new
留置 并 变更 为 责令,5,3,3,14.78,3.126,False,new
为 责令 候查 的 公告,5,3,3,14.78,10.206,False,new
责令 候查 的 公告 公告,5,3,3,14.78,5.333,False,new
候查 的 公告 公告 显示,5,3,3,14.78,4.991,False,new
公告 公告 显示 居然 智,5,3,3,14.78,4.001,False,new
公告 显示 居然 智 家,5,3,3,14.78,9.902,False,new
居然 智 家 于 2025年,5,3,3,14.78,6.524,False,new
智 家 于 2025年 4月,5,3,3,14.78,4.911,False,new
家 于 2025年 4月 18日,5,3,3,14.78,7.889,False,new
18日 披露 了 关于 公司,5,3,3,14.78,8.349,False,new
披露 了 关于 公司 实际,5,3,3,14.78,7.706,False,new
董事长 兼 CEO 被 留置,5,3,3,14.78,4.918,False,new
CEO 被 留置 的 公告,5,3,3,14.78,5.706,False,new
留置 的 公告 公告 编号,5,3,3,14.78,2.924,False,new
公告 公告 编号 临 公司,5,3,3,14.78,9.166,False,new
公告 编号 临 公司 实际,5,3,3,14.78,7.68,False,new
编号 临 公司 实际 控制人,5,3,3,14.78,4.646,False,new
临 公司 实际 控制人 董事长,5,3,3,14.78,4.942,False,new
董事长 兼 CEO汪林朋 被 武汉市,5,3,3,14.78,6.972,False,new
兼 CEO汪林朋 被 武汉市 江汉区,5,3,3,14.78,3.349,False,new
CEO汪林朋 被 武汉市 江汉区 监察,5,3,3,14.78,2.15,False,new
武汉市 江汉区 监察 委员会 留置,5,3,3,14.78,4.924,False,new
江汉区 监察 委员会 留置 立案,5,3,3,14.78,2.585,False,new
监察 委员会 留置 立案 调查,5,3,3,14.78,6.163,False,new
委员会 留置 立案 调查 7月,5,3,3,14.78,7.688,False,new
留置 立案 调查 7月 23日,5,3,3,14.78,5.267,False,new
立案 调查 7月 23日 居然,5,3,3,14.78,4.254,False,new
调查 7月 23日 居然 智,5,3,3,14.78,4.939,False,new
23日 居然 智 家 收到,5,3,3,14.78,6.559,False,new
居然 智 家 收到 公司,5,3,3,14.78,8.625,False,new
智 家 收到 公司 实际,5,3,3,14.78,4.699,False,new
家 收到 公司 实际 控制人,5,3,3,14.78,6.435,False,new
收到 公司 实际 控制人 董事长,5,3,3,14.78,7.409,False,new
控制人 董事长 兼 CEO汪林朋 家,5,3,3,14.78,7.068,False,new
董事长 兼 CEO汪林朋 家 属,5,3,3,14.78,6.757,False,new
兼 CEO汪林朋 家 属 转,5,3,3,14.78,6.596,False,new
CEO汪林朋 家 属 转 来,5,3,3,14.78,5.774,False,new
属 转 来 的 武汉市,5,3,3,14.78,6.618,False,new
转 来 的 武汉市 江汉区,5,3,3,14.78,4.208,False,new
来 的 武汉市 江汉区 监察,5,3,3,14.78,6.968,False,new
武汉市 江汉区 监察 委员会 签发,5,3,3,14.78,4.733,False,new
委员会 签发 的 关于 汪林朋,5,3,3,14.78,5.641,False,new
汪林朋 的 变更留置通知书 武汉市 江汉区,5,3,3,14.78,2.522,False,new
变更留置通知书 武汉市 江汉区 监察 委员会,5,3,3,14.78,4.405,False,new
武汉市 江汉区 监察 委员会 已,5,3,3,14.78,8.225,False,new
江汉区 监察 委员会 已 解除,5,3,3,14.78,2.996,False,new
委员会 已 解除 对 汪林朋,5,3,3,14.78,5.641,False,new
解除 对 汪林朋 的 留置,5,3,3,14.78,5.253,False,new
汪林朋 的 留置 措施 变更,5,3,3,14.78,4.557,False,new
留置 措施 变更 为 责令,5,3,3,14.78,3.126,False,new
措施 变更 为 责令 候查,5,3,3,14.78,4.836,False,new
变更 为 责令 候查 措施,5,3,3,14.78,8.254,False,new
为 责令 候查 措施 汪林朋,5,3,3,14.78,8.686,False,new
责令 候查 措施 汪林朋 已,5,3,3,14.78,6.958,False,new
候查 措施 汪林朋 已 回到,5,3,3,14.78,3.581,False,new
措施 汪林朋 已 回到 工作,5,3,3,14.78,9.592,False,new
汪林朋 已 回到 工作 岗位,5,3,3,14.78,6.582,False,new
已 回到 工作 岗位 正常,5,3,3,14.78,9.619,False,new
回到 工作 岗位 正常 履职,5,3,3,14.78,6.407,False,new
工作 岗位 正常 履职 4月,5,3,3,14.78,10.069,False,new
岗位 正常 履职 4月 18日,5,3,3,14.78,7.273,False,new
正常 履职 4月 18日 居然,5,3,3,14.78,5.197,False,new
履职 4月 18日 居然 智,5,3,3,14.78,3.208,False,new
4月 18日 居然 智 家,5,3,3,14.78,10.521,False,new
18日 居然 智 家 发布,5,3,3,14.78,6.801,False,new
智 家 发布 关于 公司,5,3,3,14.78,6.185,False,new
家 发布 关于 公司 实际,5,3,3,14.78,8.094,False,new
公司 实际 控制人 所 持,5,3,3,14.78,7.784,False,new
实际 控制人 所 持 公司,5,3,3,14.78,9.838,False,new
控制人 所 持 公司 股份,5,3,3,14.78,3.401,False,new
持 公司 股份 被 司法,5,3,3,14.78,7.124,False,new
司法 冻结 的 公告 称,5,3,3,14.78,9.038,False,new
冻结 的 公告 称 截至,5,3,3,14.78,5.724,False,new
公告 称 截至 本 公告,5,3,3,14.78,6.899,False,new
称 截至 本 公告 披露日,5,3,3,14.78,5.598,False,new
截至 本 公告 披露日 汪林朋,5,3,3,14.78,6.611,False,new
本 公告 披露日 汪林朋 为,5,3,3,14.78,11.025,False,new
公告 披露日 汪林朋 为 公司,5,3,3,14.78,9.166,False,new
披露日 汪林朋 为 公司 实际,5,3,3,14.78,4.189,False,new
汪林朋 为 公司 实际 控制人,5,3,3,14.78,4.728,False,new
为 公司 实际 控制人 公司,5,3,3,14.78,12.473,False,new
公司 实际 控制人 公司 控股,5,3,3,14.78,7.794,False,new
实际 控制人 公司 控股 股东,5,3,3,14.78,7.667,False,new
控制人 公司 控股 股东 北京,5,3,3,14.78,5.342,False,new
公司 控股 股东 北京 居然,5,3,3,14.78,6.707,False,new
股东 北京 居然 之 家,5,3,3,14.78,9.067,False,new
投资 控股 集团 有限公司 下,5,3,3,14.78,10.527,False,new
控股 集团 有限公司 下 称,5,3,3,14.78,8.585,False,new
集团 有限公司 下 称 居然,5,3,3,14.78,6.302,False,new
有限公司 下 称 居然 控股,5,3,3,14.78,5.52,False,new
称 居然 控股 与 霍尔果斯,5,3,3,14.78,5.004,False,new
居然 控股 与 霍尔果斯 慧鑫达,5,3,3,14.78,4.336,False,new
控股 与 霍尔果斯 慧鑫达 建材,5,3,3,14.78,5.003,False,new
霍尔果斯 慧鑫达 建材 有限公司 下,5,3,3,14.78,6.278,False,new
慧鑫达 建材 有限公司 下 称,5,3,3,14.78,6.294,False,new
建材 有限公司 下 称 慧鑫达,5,3,3,14.78,3.185,False,new
下 称 慧鑫达 与 汪林朋,5,3,3,14.78,6.993,False,new
称 慧鑫达 与 汪林朋 为,5,3,3,14.78,10.856,False,new
慧鑫达 与 汪林朋 为 一致,5,3,3,14.78,4.381,False,new
汪林朋 为 一致 行动 人,5,3,3,14.78,8.069,False,new
为 一致 行动 人 居然,5,3,3,14.78,8.192,False,new
一致 行动 人 居然 控股,5,3,3,14.78,6.145,False,new
行动 人 居然 控股 慧鑫达,5,3,3,14.78,5.876,False,new
人 居然 控股 慧鑫达 汪林朋,5,3,3,14.78,6.723,False,new
控股 慧鑫达 汪林朋 所 持,5,3,3,14.78,5.802,False,new
慧鑫达 汪林朋 所 持 公司,5,3,3,14.78,6.715,False,new
汪林朋 所 持 公司 股份,5,3,3,14.78,4.941,False,new
公司 股份 累计 被 冻结,5,3,3,14.78,8.122,False,new
股份 累计 被 冻结 股,5,3,3,14.78,7.813,False,new
累计 被 冻结 股 6月,5,3,3,14.78,8.651,False,new
冻结 股 6月 12日 居然,5,3,3,14.78,3.981,False,new
股 6月 12日 居然 智,5,3,3,14.78,3.667,False,new
6月 12日 居然 智 家,5,3,3,14.78,10.698,False,new
12日 居然 智 家 SZ,5,3,3,14.78,5.238,False,new
居然 智 家 SZ 召开,5,3,3,14.78,6.937,False,new
智 家 SZ 召开 年度,5,3,3,14.78,4.929,False,new
家 SZ 召开 年度 业绩,5,3,3,14.78,7.849,False,new
SZ 召开 年度 业绩 说明会,5,3,3,14.78,3.198,False,new
召开 年度 业绩 说明会 董事兼,5,3,3,14.78,3.865,False,new
年度 业绩 说明会 董事兼 执行,5,3,3,14.78,8.968,False,new
业绩 说明会 董事兼 执行 总裁,5,3,3,14.78,7.784,False,new
董事兼 执行 总裁 代行 董事长,5,3,3,14.78,3.533,False,new
执行 总裁 代行 董事长 CEO,5,3,3,14.78,7.47,False,new
总裁 代行 董事长 CEO 职责,5,3,3,14.78,6.225,False,new
董事长 CEO 职责 王宁 副,5,3,3,14.78,6.473,False,new
CEO 职责 王宁 副 总裁,5,3,3,14.78,6.522,False,new
职责 王宁 副 总裁 朱蝉飞,5,3,3,14.78,2.78,False,new
王宁 副 总裁 朱蝉飞 董事会,5,3,3,14.78,2.475,False,new
副 总裁 朱蝉飞 董事会 秘书,5,3,3,14.78,7.465,False,new
总裁 朱蝉飞 董事会 秘书 王建亮,5,3,3,14.78,2.548,False,new
董事会 秘书 王建亮 等 出席,5,3,3,14.78,6.105,False,new
王建亮 等 出席 对于 公司,5,3,3,14.78,5.675,False,new
出席 对于 公司 实际 控制人,5,3,3,14.78,6.83,False,new
董事长 兼 CEO汪林朋 被 留置,5,3,3,14.78,4.918,False,new
兼 CEO汪林朋 被 留置 居然,5,3,3,14.78,4.418,False,new
留置 居然 智 家 彼时,5,3,3,14.78,4.342,False,new
居然 智 家 彼时 回复,5,3,3,14.78,5.28,False,new
智 家 彼时 回复 称,5,3,3,14.78,5.764,False,new
家 彼时 回复 称 公司,5,3,3,14.78,9.58,False,new
回复 称 公司 将 持续,5,3,3,14.78,8.156,False,new
称 公司 将 持续 关注,5,3,3,14.78,8.902,False,new
公司 将 持续 关注 该,5,3,3,14.78,10.061,False,new
关注 该 事项 的 后续,5,3,3,14.78,7.942,False,new
该 事项 的 后续 进展,5,3,3,14.78,9.652,False,new
进展 并 严格 按照 有关,5,3,3,14.78,7.599,False,new
履行 信息 披露 义务 居然,5,3,3,14.78,4.883,False,new
信息 披露 义务 居然 智,5,3,3,14.78,5.287,False,new
披露 义务 居然 智 家,5,3,3,14.78,9.928,False,new
义务 居然 智 家 2024年,5,3,3,14.78,7.672,False,new
家 2024年 年度 报告 资料,5,3,3,14.78,6.801,False,new
2024年 年度 报告 资料 显示,5,3,3,14.78,9.639,False,new
年度 报告 资料 显示 汪林朋,5,3,3,14.78,6.188,False,new
报告 资料 显示 汪林朋 男,5,3,3,14.78,6.616,False,new
资料 显示 汪林朋 男 1968年,5,3,3,14.78,4.94,False,new
显示 汪林朋 男 1968年 出生,5,3,3,14.78,5.931,False,new
汪林朋 男 1968年 出生 现年,5,3,3,14.78,2.197,False,new
男 1968年 出生 现年 岁,5,3,3,14.78,7.322,False,new
1968年 出生 现年 岁 中共,5,3,3,14.78,3.515,False,new
出生 现年 岁 中共 党员,5,3,3,14.78,7.724,False,new
现年 岁 中共 党员 硕士,5,3,3,14.78,4.796,False,new
岁 中共 党员 硕士 研究生,5,3,3,14.78,6.869,False,new
中共 党员 硕士 研究生 学历,5,3,3,14.78,6.749,False,new
党员 硕士 研究生 学历 中级,5,3,3,14.78,4.787,False,new
硕士 研究生 学历 中级 会计师,5,3,3,14.78,3.125,False,new
研究生 学历 中级 会计师 1990年,5,3,3,14.78,5.12,False,new
学历 中级 会计师 1990年 至,5,3,3,14.78,7.044,False,new
中级 会计师 1990年 至 2001年,5,3,3,14.78,5.381,False,new
1990年 至 2001年 汪林朋 先后,5,3,3,14.78,6.174,False,new
至 2001年 汪林朋 先后 任职,5,3,3,14.78,8.363,False,new
汪林朋 先后 任职 于 商业部,5,3,3,14.78,2.197,False,new
先后 任职 于 商业部 财会司,5,3,3,14.78,4.476,False,new
任职 于 商业部 财会司 中商,5,3,3,14.78,3.447,False,new
财会司 中商 企业 集团公司 全国,5,3,3,14.78,4.903,False,new
企业 集团公司 全国 华联 商厦,5,3,3,14.78,5.514,False,new
集团公司 全国 华联 商厦 联合,5,3,3,14.78,6.298,False,new
